Time,Tag,Flow,EIT
1625551815.6793275,,"12950000, -0.0500, -0.0833, 25.43, 25.92
",
1625551815.6793275,,"12955004, -0.0833, -0.0667, 25.40, 25.96
",
1625551815.6874495,,"12960000, -0.0333, -0.0667, 25.40, 25.92
",
1625551815.6895025,,"12965000, -0.0333, -0.0167, 25.41, 25.92
",
1625551815.6895025,,"12970004, 0.0000, -0.0667, 25.42, 25.90
",
1625551822.4583855,,,"magnitudes: 1.6444, 0.6150, 0.4470, 0.5399, 0.4051, 0.4343, 0.3918, 0.5108, 0.3558, 0.4668, 0.3815, 0.4739, 1.3557, 1.1707, 0.6777, 0.4571, 0.4268, 0.3818, 0.4998, 0.3554, 0.4714, 0.3647, 0.4259, 1.3176, 1.9171, 1.5309, 0.6464, 0.4770, 0.4349, 0.5728, 0.4005, 0.5269, 0.3991, 0.4667, 0.7621, 1.1027, 1.8662, 1.3248, 0.5167, 0.4880, 0.6437, 0.4381, 0.5872, 0.4351, 0.5083, 0.6679, 0.6296, 0.8991, 1.8968, 0.4642, 0.4647, 0.6128, 0.4121, 0.5478, 0.4092, 0.4671, 0.5554, 0.5252, 0.4631, 1.0047, 1.4478, 1.2033, 0.8563, 0.4134, 0.5147, 0.4107, 0.4716, 0.5543, 0.4783, 0.4090, 0.6386, 1.6612, 1.9521, 1.7695, 0.5183, 0.6066, 0.4895, 0.5454, 0.5612, 0.5389, 0.4614, 0.5958, 0.7303, 1.3574, 1.7609, 1.2172, 0.6092, 0.5174, 0.5765, 0.5505, 0.5268, 0.4532, 0.5653, 0.5689, 0.5831, 1.0073, 1.8811, 0.6126, 0.5048, 0.5149, 0.4550, 0.4187, 0.3623, 0.4258, 0.4072, 0.4312, 0.4431, 0.6332, 1.7123, 0.8396, 0.6432, 0.5262, 0.4354, 0.3755, 0.4480, 0.4280, 0.4458, 0.4558, 0.5896, 1.7384, 1.8724, 1.0479, 0.6852, 0.4792, 0.4124, 0.5002, 0.4692, 0.5014, 0.5088, 0.6226, 0.8243, 1.2759, 1.3872, 1.3011, 0.4440, 0.3815, 0.4645, 0.4352, 0.4582, 0.4706, 0.5558, 0.5466, 0.4615, 1.3232, 1.4875, 0.4258, 0.3555, 0.4375, 0.4031, 0.4263, 0.4361, 0.5130, 0.4629, 0.4477, 0.4980, 1.0617, 1.0115, 0.7419, 0.6158, 0.5090, 0.4338, 0.4394, 0.5620, 0.5430, 0.4363, 0.4914, 0.8641, 0.9257, 1.9696, 1.2291, 0.6807, 0.4818, 0.4841, 0.6222, 0.5625, 0.4771, 0.4841, 0.7802, 0.5880, 0.9502, 1.4114, 1.1746, 0.5284, 0.5137, 0.6611, 0.5556, 0.5006, 0.4842, 0.7072, 0.4767, 0.6011, 1.2388, 
"
1625551815.7002668,,"12975000, 0.0333, -0.0667, 25.41, 25.92
",
1625551822.594617,,,"magnitudes: 1.6434, 0.6215, 0.4548, 0.5398, 0.4105, 0.4299, 0.3855, 0.5085, 0.3585, 0.4694, 0.3822, 0.4754, 1.3588, 1.1889, 0.6866, 0.4610, 0.4272, 0.3834, 0.4984, 0.3584, 0.4670, 0.3652, 0.4313, 1.3127, 1.9194, 1.5453, 0.6640, 0.4759, 0.4367, 0.5724, 0.4019, 0.5266, 0.3989, 0.4678, 0.7686, 1.0984, 1.8650, 1.3458, 0.5171, 0.4871, 0.6401, 0.4446, 0.5851, 0.4360, 0.5113, 0.6676, 0.6375, 0.8965, 1.9013, 0.4577, 0.4628, 0.6056, 0.4129, 0.5433, 0.4043, 0.4737, 0.5603, 0.5269, 0.4696, 1.0150, 1.4527, 1.1951, 0.8498, 0.4230, 0.5180, 0.4112, 0.4705, 0.5588, 0.4837, 0.4156, 0.6515, 1.6809, 1.9560, 1.7690, 0.5336, 0.6120, 0.4877, 0.5543, 0.5684, 0.5331, 0.4597, 0.5961, 0.7448, 1.3693, 1.7562, 1.2381, 0.6151, 0.5250, 0.5803, 0.5676, 0.5249, 0.4540, 0.5613, 0.5721, 0.5924, 1.0126, 1.8838, 0.6296, 0.5158, 0.5295, 0.4633, 0.4201, 0.3609, 0.4316, 0.4090, 0.4279, 0.4415, 0.6270, 1.7288, 0.8506, 0.6571, 0.5416, 0.4369, 0.3802, 0.4490, 0.4243, 0.4505, 0.4621, 0.5902, 1.7380, 1.8761, 1.0573, 0.6976, 0.4808, 0.4155, 0.5028, 0.4720, 0.4988, 0.5084, 0.6193, 0.8337, 1.2777, 1.4108, 1.3451, 0.4429, 0.3836, 0.4618, 0.4356, 0.4634, 0.4697, 0.5617, 0.5569, 0.4705, 1.3513, 1.5358, 0.4263, 0.3555, 0.4409, 0.4033, 0.4267, 0.4346, 0.5180, 0.4731, 0.4504, 0.5067, 1.0914, 1.0267, 0.7481, 0.6109, 0.5077, 0.4343, 0.4381, 0.5636, 0.5531, 0.4405, 0.4960, 0.8878, 0.9362, 1.9712, 1.2176, 0.6753, 0.4908, 0.4858, 0.6265, 0.5751, 0.4754, 0.4880, 0.7936, 0.5999, 0.9661, 1.4032, 1.1655, 0.5336, 0.5147, 0.6639, 0.5675, 0.5027, 0.4867, 0.7142, 0.4859, 0.6094, 1.2748, 
"
1625551815.706174,,"12980004, -0.0167, 0.0000, 25.41, 25.93
",
1625551815.7097628,,"12985000, 0.0333, 0.0000, 25.42, 25.93
",
1625551815.7097628,,"12990008, -0.0333, 0.0167, 25.45, 25.88
",
1625551822.7684484,,,"magnitudes: 1.6526, 0.6410, 0.4612, 0.5543, 0.4219, 0.4312, 0.3843, 0.5088, 0.3629, 0.4733, 0.3854, 0.4774, 1.3568, 1.2005, 0.7013, 0.4784, 0.4259, 0.3849, 0.4981, 0.3591, 0.4699, 0.3593, 0.4334, 1.3173, 1.9227, 1.5628, 0.6922, 0.4770, 0.4358, 0.5718, 0.3976, 0.5274, 0.3976, 0.4691, 0.7698, 1.1000, 1.8692, 1.3856, 0.5174, 0.4852, 0.6375, 0.4473, 0.5878, 0.4385, 0.5177, 0.6745, 0.6470, 0.8975, 1.9096, 0.4660, 0.4632, 0.6137, 0.4191, 0.5455, 0.4040, 0.4772, 0.5642, 0.5358, 0.4741, 1.0286, 1.4825, 1.1886, 0.8504, 0.4304, 0.5187, 0.4116, 0.4775, 0.5666, 0.4933, 0.4160, 0.6607, 1.7008, 1.9646, 1.7729, 0.5496, 0.6088, 0.4873, 0.5581, 0.5822, 0.5383, 0.4643, 0.6055, 0.7650, 1.4058, 1.7793, 1.3027, 0.6220, 0.5340, 0.5872, 0.5687, 0.5326, 0.4636, 0.5684, 0.5850, 0.6061, 1.0214, 1.8967, 0.6425, 0.5293, 0.5454, 0.4808, 0.4191, 0.3607, 0.4313, 0.4113, 0.4315, 0.4463, 0.6335, 1.7509, 0.8590, 0.6693, 0.5621, 0.4316, 0.3755, 0.4514, 0.4249, 0.4466, 0.4632, 0.5987, 1.7520, 1.8854, 1.0758, 0.7239, 0.4830, 0.4180, 0.4987, 0.4671, 0.4999, 0.5096, 0.6278, 0.8723, 1.2988, 1.4601, 1.3957, 0.4497, 0.3832, 0.4620, 0.4337, 0.4592, 0.4745, 0.5690, 0.5834, 0.4803, 1.3977, 1.5991, 0.4337, 0.3513, 0.4357, 0.4074, 0.4310, 0.4376, 0.5166, 0.4876, 0.4505, 0.5232, 1.1134, 1.0470, 0.7516, 0.6097, 0.5118, 0.4339, 0.4446, 0.5699, 0.5614, 0.4419, 0.5073, 0.9162, 0.9556, 1.9813, 1.2017, 0.6755, 0.4949, 0.4852, 0.6278, 0.5844, 0.4750, 0.4946, 0.8103, 0.6110, 0.9950, 1.4182, 1.1657, 0.5451, 0.5153, 0.6707, 0.5748, 0.5039, 0.4847, 0.7296, 0.4928, 0.6236, 1.3108, 
"
1625551815.7178888,,"12995000, 0.0000, -0.0333, 25.45, 25.92
",
1625551815.721722,,"13000004, -0.0500, 0.0167, 25.42, 25.92
",
1625551815.7254457,,"13005000, -0.0167, 0.0167, 25.39, 25.93
",
1625551822.9268975,,,"magnitudes: 1.6739, 0.6575, 0.4626, 0.5635, 0.4243, 0.4307, 0.3882, 0.5109, 0.3647, 0.4759, 0.3914, 0.4806, 1.3716, 1.2145, 0.7236, 0.4947, 0.4265, 0.3889, 0.5027, 0.3602, 0.4677, 0.3629, 0.4349, 1.3261, 1.9266, 1.5902, 0.7238, 0.4712, 0.4337, 0.5680, 0.4005, 0.5340, 0.3955, 0.4727, 0.7754, 1.0981, 1.8849, 1.4263, 0.5182, 0.4865, 0.6421, 0.4488, 0.5946, 0.4345, 0.5160, 0.6739, 0.6615, 0.9085, 1.9084, 0.4656, 0.4635, 0.6148, 0.4142, 0.5486, 0.4037, 0.4762, 0.5716, 0.5457, 0.4962, 1.0410, 1.5169, 1.1904, 0.8695, 0.4434, 0.5177, 0.4174, 0.4822, 0.5680, 0.4942, 0.4257, 0.6714, 1.7299, 1.9684, 1.7795, 0.5725, 0.6132, 0.4929, 0.5699, 0.5855, 0.5431, 0.4683, 0.6094, 0.7923, 1.4460, 1.7858, 1.3446, 0.6302, 0.5424, 0.5993, 0.5705, 0.5355, 0.4615, 0.5696, 0.5943, 0.6253, 1.0447, 1.9008, 0.6594, 0.5450, 0.5528, 0.4808, 0.4162, 0.3586, 0.4268, 0.4155, 0.4324, 0.4464, 0.6380, 1.7744, 0.8636, 0.6843, 0.5716, 0.4397, 0.3796, 0.4489, 0.4279, 0.4492, 0.4602, 0.6017, 1.7692, 1.8972, 1.1027, 0.7421, 0.4862, 0.4156, 0.4957, 0.4655, 0.5047, 0.5125, 0.6345, 0.9087, 1.3188, 1.5072, 1.4472, 0.4476, 0.3881, 0.4628, 0.4309, 0.4641, 0.4723, 0.5744, 0.6030, 0.4863, 1.4247, 1.6442, 0.4377, 0.3632, 0.4376, 0.3999, 0.4333, 0.4369, 0.5218, 0.4985, 0.4514, 0.5352, 1.1383, 1.0756, 0.7664, 0.6107, 0.5092, 0.4412, 0.4463, 0.5741, 0.5761, 0.4451, 0.5144, 0.9324, 0.9730, 1.9832, 1.1864, 0.6776, 0.5034, 0.4878, 0.6350, 0.5999, 0.4749, 0.5034, 0.8184, 0.6282, 1.0254, 1.4054, 1.1663, 0.5560, 0.5168, 0.6756, 0.5875, 0.5018, 0.4915, 0.7325, 0.4967, 0.6301, 1.3441, 
"
1625551815.73078,,"13010008, 0.0500, 0.0667, 25.41, 25.90
",
1625551815.73078,,"13015008, -0.0167, -0.0167, 25.41, 25.92
",
1625551823.147266,,,"magnitudes: 1.7017, 0.6699, 0.4704, 0.5675, 0.4451, 0.4364, 0.3831, 0.5079, 0.3679, 0.4731, 0.3901, 0.4894, 1.3503, 1.2217, 0.7403, 0.5196, 0.4246, 0.3873, 0.5052, 0.3595, 0.4724, 0.3624, 0.4404, 1.3424, 1.9329, 1.6151, 0.7700, 0.4719, 0.4375, 0.5731, 0.4086, 0.5325, 0.4034, 0.4756, 0.7791, 1.0869, 1.8915, 1.4991, 0.5136, 0.4915, 0.6433, 0.4477, 0.5928, 0.4348, 0.5208, 0.6828, 0.6744, 0.9235, 1.9171, 0.4662, 0.4658, 0.6160, 0.4212, 0.5534, 0.4048, 0.4841, 0.5742, 0.5563, 0.5021, 1.0392, 1.5677, 1.2045, 0.8818, 0.4588, 0.5187, 0.4122, 0.4847, 0.5694, 0.5023, 0.4386, 0.6741, 1.7475, 1.9772, 1.7836, 0.5913, 0.6202, 0.4953, 0.5767, 0.5914, 0.5471, 0.4761, 0.6106, 0.8200, 1.4819, 1.8020, 1.3763, 0.6283, 0.5460, 0.6018, 0.5770, 0.5325, 0.4641, 0.5724, 0.6113, 0.6435, 1.0805, 1.9037, 0.6672, 0.5496, 0.5591, 0.4849, 0.4247, 0.3618, 0.4284, 0.4158, 0.4358, 0.4421, 0.6506, 1.7931, 0.8753, 0.6934, 0.5783, 0.4391, 0.3816, 0.4478, 0.4295, 0.4502, 0.4651, 0.6071, 1.7839, 1.9036, 1.1138, 0.7604, 0.4863, 0.4181, 0.4909, 0.4695, 0.4981, 0.5103, 0.6302, 0.9395, 1.3341, 1.5432, 1.4822, 0.4535, 0.3892, 0.4624, 0.4362, 0.4680, 0.4713, 0.5759, 0.6293, 0.4953, 1.4426, 1.6755, 0.4366, 0.3607, 0.4322, 0.4081, 0.4357, 0.4380, 0.5234, 0.5057, 0.4558, 0.5413, 1.1510, 1.0917, 0.7920, 0.6091, 0.5093, 0.4389, 0.4406, 0.5712, 0.5902, 0.4437, 0.5190, 0.9410, 0.9852, 1.9856, 1.1600, 0.6724, 0.5061, 0.4897, 0.6383, 0.6063, 0.4728, 0.4999, 0.8175, 0.6418, 1.0437, 1.3851, 1.1617, 0.5649, 0.5193, 0.6755, 0.6056, 0.5032, 0.4913, 0.7303, 0.5091, 0.6405, 1.3672, 
"
1625551815.7396154,,"13020000, -0.0333, -0.0500, 25.44, 25.92
",
1625551815.7411828,,"13025000, -0.0667, -0.1167, 25.42, 25.92
",
1625551823.2888544,,,"magnitudes: 1.7372, 0.6685, 0.4774, 0.5728, 0.4602, 0.4321, 0.3925, 0.5091, 0.3698, 0.4752, 0.3897, 0.4939, 1.3295, 1.2405, 0.7469, 0.5463, 0.4272, 0.3880, 0.5045, 0.3684, 0.4750, 0.3664, 0.4462, 1.3589, 1.9357, 1.6242, 0.8065, 0.4714, 0.4334, 0.5753, 0.4121, 0.5307, 0.3976, 0.4803, 0.7717, 1.0718, 1.8954, 1.5560, 0.5166, 0.4916, 0.6506, 0.4561, 0.5900, 0.4367, 0.5265, 0.6822, 0.6778, 0.9377, 1.9261, 0.4638, 0.4695, 0.6164, 0.4229, 0.5522, 0.3993, 0.4881, 0.5705, 0.5595, 0.5148, 1.0395, 1.5935, 1.2027, 0.8850, 0.4620, 0.5207, 0.4172, 0.4870, 0.5710, 0.5068, 0.4475, 0.6784, 1.7705, 1.9830, 1.7852, 0.6104, 0.6206, 0.5016, 0.5758, 0.5892, 0.5517, 0.4848, 0.6184, 0.8325, 1.5030, 1.8075, 1.4045, 0.6375, 0.5435, 0.6124, 0.5782, 0.5322, 0.4711, 0.5748, 0.6106, 0.6489, 1.1067, 1.9047, 0.6782, 0.5501, 0.5574, 0.4886, 0.4245, 0.3674, 0.4340, 0.4089, 0.4353, 0.4452, 0.6563, 1.7985, 0.8760, 0.6944, 0.5754, 0.4410, 0.3817, 0.4506, 0.4274, 0.4511, 0.4565, 0.6124, 1.7882, 1.9031, 1.1288, 0.7709, 0.4842, 0.4197, 0.4947, 0.4708, 0.5013, 0.5090, 0.6361, 0.9534, 1.3385, 1.5630, 1.4958, 0.4539, 0.3898, 0.4613, 0.4385, 0.4652, 0.4811, 0.5791, 0.6375, 0.4990, 1.4587, 1.6915, 0.4356, 0.3647, 0.4306, 0.4038, 0.4342, 0.4373, 0.5279, 0.5171, 0.4515, 0.5437, 1.1639, 1.1021, 0.8070, 0.6117, 0.5054, 0.4410, 0.4461, 0.5743, 0.5950, 0.4460, 0.5203, 0.9425, 0.9912, 1.9849, 1.1453, 0.6665, 0.5051, 0.4874, 0.6406, 0.6141, 0.4725, 0.5004, 0.8241, 0.6437, 1.0518, 1.3722, 1.1597, 0.5668, 0.5275, 0.6843, 0.6133, 0.4990, 0.4941, 0.7308, 0.5095, 0.6437, 1.3759, 
"
1625551815.7493417,,"13030000, -0.1333, -0.0167, 25.40, 25.92
",
1625551815.7514067,,"13035004, -0.0500, -0.0333, 25.40, 25.92
",
1625551815.7514067,,"13040004, 0.0000, -0.0833, 25.39, 25.89
",
1625551815.7616155,,"13045008, -0.0333, -0.0500, 25.44, 25.89
",
1625551823.458158,,,"magnitudes: 1.7469, 0.6770, 0.4870, 0.5759, 0.4646, 0.4347, 0.3912, 0.5094, 0.3694, 0.4787, 0.3927, 0.4943, 1.3204, 1.2568, 0.7542, 0.5534, 0.4280, 0.3895, 0.5121, 0.3644, 0.4716, 0.3657, 0.4485, 1.3635, 1.9383, 1.6292, 0.8130, 0.4729, 0.4359, 0.5735, 0.4046, 0.5336, 0.3992, 0.4840, 0.7719, 1.0672, 1.8934, 1.5682, 0.5143, 0.4896, 0.6454, 0.4485, 0.5958, 0.4391, 0.5204, 0.6794, 0.6784, 0.9520, 1.9300, 0.4672, 0.4783, 0.6204, 0.4230, 0.5485, 0.4029, 0.4839, 0.5700, 0.5672, 0.5237, 1.0389, 1.6028, 1.2064, 0.8957, 0.4617, 0.5242, 0.4140, 0.4899, 0.5721, 0.5084, 0.4529, 0.6759, 1.7742, 1.9848, 1.7868, 0.6104, 0.6204, 0.4997, 0.5765, 0.5855, 0.5480, 0.4835, 0.6195, 0.8342, 1.5096, 1.8127, 1.4165, 0.6367, 0.5445, 0.6133, 0.5796, 0.5384, 0.4737, 0.5726, 0.6144, 0.6508, 1.1037, 1.9117, 0.6811, 0.5571, 0.5614, 0.4876, 0.4168, 0.3644, 0.4306, 0.4127, 0.4382, 0.4476, 0.6512, 1.8054, 0.8811, 0.6988, 0.5807, 0.4474, 0.3787, 0.4474, 0.4249, 0.4512, 0.4608, 0.6126, 1.7889, 1.9065, 1.1362, 0.7675, 0.4857, 0.4218, 0.4966, 0.4638, 0.5021, 0.5128, 0.6413, 0.9616, 1.3496, 1.5763, 1.4996, 0.4575, 0.3899, 0.4611, 0.4340, 0.4613, 0.4786, 0.5776, 0.6440, 0.4996, 1.4579, 1.6871, 0.4389, 0.3682, 0.4372, 0.4074, 0.4309, 0.4371, 0.5232, 0.5162, 0.4622, 0.5427, 1.1622, 1.1120, 0.8075, 0.6067, 0.5085, 0.4425, 0.4407, 0.5780, 0.5962, 0.4477, 0.5206, 0.9439, 0.9932, 1.9873, 1.1463, 0.6659, 0.5049, 0.4870, 0.6376, 0.6078, 0.4776, 0.4993, 0.8208, 0.6455, 1.0527, 1.3684, 1.1605, 0.5658, 0.5239, 0.6867, 0.6083, 0.5019, 0.4924, 0.7337, 0.5139, 0.6379, 1.3739, 
"
1625551815.765022,,"13050008, -0.0833, -0.0333, 25.44, 25.89
",
1625551815.772818,,"13055000, -0.0500, -0.0333, 25.43, 25.93
",
1625551815.7744048,,"13060004, 0.0000, -0.1167, 25.42, 25.91
",
1625551823.6420712,,,"magnitudes: 1.7368, 0.6710, 0.4804, 0.5782, 0.4563, 0.4318, 0.3891, 0.5158, 0.3725, 0.4721, 0.3908, 0.4934, 1.3158, 1.2492, 0.7581, 0.5436, 0.4295, 0.3878, 0.5066, 0.3678, 0.4732, 0.3646, 0.4446, 1.3501, 1.9374, 1.6317, 0.8009, 0.4727, 0.4329, 0.5758, 0.4086, 0.5365, 0.3991, 0.4819, 0.7713, 1.0616, 1.8936, 1.5446, 0.5219, 0.4856, 0.6438, 0.4512, 0.5917, 0.4416, 0.5303, 0.6809, 0.6819, 0.9330, 1.9251, 0.4673, 0.4713, 0.6162, 0.4219, 0.5516, 0.4053, 0.4839, 0.5744, 0.5594, 0.5136, 1.0374, 1.5953, 1.2014, 0.8862, 0.4647, 0.5213, 0.4185, 0.4903, 0.5789, 0.5054, 0.4411, 0.6760, 1.7647, 1.9854, 1.7856, 0.6117, 0.6181, 0.4981, 0.5814, 0.5908, 0.5485, 0.4746, 0.6215, 0.8368, 1.4994, 1.8066, 1.4129, 0.6329, 0.5420, 0.6057, 0.5795, 0.5391, 0.4665, 0.5699, 0.6113, 0.6500, 1.0861, 1.9035, 0.6780, 0.5557, 0.5612, 0.4836, 0.4189, 0.3648, 0.4302, 0.4140, 0.4337, 0.4511, 0.6428, 1.7985, 0.8766, 0.7015, 0.5764, 0.4409, 0.3849, 0.4468, 0.4269, 0.4478, 0.4610, 0.6071, 1.7862, 1.9076, 1.1266, 0.7623, 0.4888, 0.4182, 0.4942, 0.4669, 0.5029, 0.5112, 0.6386, 0.9590, 1.3315, 1.5460, 1.4751, 0.4536, 0.3900, 0.4658, 0.4358, 0.4646, 0.4747, 0.5748, 0.6347, 0.4960, 1.4506, 1.6839, 0.4372, 0.3653, 0.4361, 0.4041, 0.4285, 0.4388, 0.5286, 0.5103, 0.4542, 0.5411, 1.1571, 1.1051, 0.7608, 0.6161, 0.5070, 0.4428, 0.4474, 0.5727, 0.5945, 0.4463, 0.5188, 0.9413, 1.0003, 1.9848, 1.1655, 0.6775, 0.5048, 0.4891, 0.6394, 0.6114, 0.4792, 0.5013, 0.8285, 0.6497, 1.0304, 1.3925, 1.1498, 0.5592, 0.5226, 0.6818, 0.6044, 0.5084, 0.4840, 0.7261, 0.5083, 0.6318, 1.3441, 
"
1625551815.7821796,,"13065008, 0.0167, -0.0333, 25.42, 25.92
",
1625551823.820733,,,"magnitudes: 1.6852, 0.6697, 0.4717, 0.5717, 0.4531, 0.4388, 0.3907, 0.5076, 0.3709, 0.4710, 0.3905, 0.4881, 1.3605, 1.2483, 0.7556, 0.5460, 0.4278, 0.3865, 0.5077, 0.3695, 0.4753, 0.3672, 0.4441, 1.3290, 1.9393, 1.6231, 0.8099, 0.4717, 0.4401, 0.5764, 0.4102, 0.5318, 0.4008, 0.4797, 0.7908, 1.0798, 1.8935, 1.5459, 0.5179, 0.4882, 0.6405, 0.4542, 0.5953, 0.4442, 0.5214, 0.6937, 0.6776, 0.9033, 1.9186, 0.4686, 0.4661, 0.6176, 0.4256, 0.5540, 0.4026, 0.4841, 0.5813, 0.5580, 0.5004, 1.0616, 1.5913, 1.2092, 0.8948, 0.4669, 0.5228, 0.4205, 0.4893, 0.5832, 0.4994, 0.4318, 0.6952, 1.7779, 1.9854, 1.7809, 0.6135, 0.6153, 0.4972, 0.5779, 0.5988, 0.5467, 0.4685, 0.6247, 0.8452, 1.4889, 1.8007, 1.4037, 0.6302, 0.5474, 0.6056, 0.5832, 0.5376, 0.4638, 0.5853, 0.6192, 0.6518, 1.0846, 1.9080, 0.6723, 0.5519, 0.5634, 0.4854, 0.4243, 0.3637, 0.4309, 0.4151, 0.4342, 0.4460, 0.6497, 1.7918, 0.8809, 0.7015, 0.5790, 0.4376, 0.3832, 0.4465, 0.4237, 0.4542, 0.4637, 0.6099, 1.7917, 1.9106, 1.1170, 0.7547, 0.4858, 0.4165, 0.5019, 0.4688, 0.4949, 0.5120, 0.6380, 0.9629, 1.3150, 1.5106, 1.4451, 0.4505, 0.3852, 0.4609, 0.4333, 0.4647, 0.4731, 0.5750, 0.6392, 0.4969, 1.4318, 1.6528, 0.4334, 0.3578, 0.4293, 0.4042, 0.4342, 0.4364, 0.5249, 0.5126, 0.4482, 0.5368, 1.1428, 1.0966, 0.7386, 0.6162, 0.5147, 0.4380, 0.4450, 0.5743, 0.5971, 0.4425, 0.5139, 0.9414, 1.0103, 1.9849, 1.1810, 0.6809, 0.4966, 0.4916, 0.6403, 0.6172, 0.4774, 0.4993, 0.8164, 0.6495, 1.0153, 1.4075, 1.1538, 0.5538, 0.5201, 0.6733, 0.6082, 0.5057, 0.4900, 0.7272, 0.5092, 0.6322, 1.3255, 
"
1625551815.7930639,,"13070000, -0.0333, -0.0333, 25.42, 25.92
",
1625551815.794402,,"13075004, -0.0667, -0.0333, 25.46, 25.94
",
1625551824.0180027,,,"magnitudes: 1.6479, 0.6625, 0.4755, 0.5663, 0.4530, 0.4339, 0.3868, 0.5103, 0.3638, 0.4767, 0.3891, 0.4872, 1.3820, 1.2490, 0.7584, 0.5497, 0.4321, 0.3923, 0.5076, 0.3682, 0.4733, 0.3627, 0.4488, 1.3212, 1.9418, 1.6212, 0.8155, 0.4734, 0.4384, 0.5797, 0.4081, 0.5358, 0.4026, 0.4834, 0.7971, 1.0792, 1.8896, 1.5510, 0.5146, 0.4867, 0.6458, 0.4550, 0.5910, 0.4430, 0.5282, 0.6993, 0.6689, 0.8969, 1.9216, 0.4640, 0.4694, 0.6184, 0.4248, 0.5522, 0.4116, 0.4912, 0.5774, 0.5537, 0.4984, 1.0704, 1.5956, 1.2200, 0.9044, 0.4682, 0.5225, 0.4197, 0.4901, 0.5815, 0.5067, 0.4341, 0.7014, 1.7752, 1.9843, 1.7852, 0.6113, 0.6180, 0.4996, 0.5783, 0.6026, 0.5491, 0.4714, 0.6298, 0.8482, 1.4829, 1.7995, 1.4043, 0.6314, 0.5439, 0.6062, 0.5848, 0.5321, 0.4645, 0.5801, 0.6184, 0.6519, 1.0878, 1.9062, 0.6653, 0.5519, 0.5580, 0.4837, 0.4192, 0.3586, 0.4290, 0.4133, 0.4372, 0.4492, 0.6494, 1.7915, 0.8757, 0.6986, 0.5802, 0.4383, 0.3764, 0.4488, 0.4272, 0.4515, 0.4658, 0.6079, 1.7990, 1.9078, 1.1131, 0.7553, 0.4810, 0.4154, 0.4970, 0.4652, 0.5041, 0.5094, 0.6375, 0.9721, 1.3108, 1.5102, 1.4394, 0.4499, 0.3907, 0.4655, 0.4339, 0.4607, 0.4756, 0.5714, 0.6443, 0.4992, 1.4301, 1.6438, 0.4252, 0.3620, 0.4357, 0.4041, 0.4323, 0.4392, 0.5243, 0.5097, 0.4572, 0.5350, 1.1472, 1.0893, 0.7349, 0.6155, 0.5130, 0.4368, 0.4486, 0.5716, 0.6036, 0.4410, 0.5190, 0.9364, 1.0032, 1.9804, 1.1805, 0.6858, 0.5075, 0.4920, 0.6356, 0.6145, 0.4739, 0.4972, 0.8201, 0.6495, 1.0052, 1.3972, 1.1515, 0.5540, 0.5229, 0.6771, 0.6078, 0.5029, 0.4873, 0.7295, 0.5104, 0.6268, 1.3210, 
"
1625551815.80262,,"13080000, -0.0500, -0.0667, 25.45, 25.93
",
1625551824.2264078,,,"magnitudes: 1.6604, 0.6663, 0.4784, 0.5671, 0.4525, 0.4336, 0.3873, 0.5112, 0.3686, 0.4784, 0.3859, 0.4880, 1.3885, 1.2502, 0.7587, 0.5464, 0.4301, 0.3874, 0.5097, 0.3648, 0.4719, 0.3654, 0.4484, 1.3192, 1.9432, 1.6176, 0.8247, 0.4689, 0.4372, 0.5762, 0.4122, 0.5342, 0.4054, 0.4836, 0.7954, 1.0855, 1.8876, 1.5480, 0.5201, 0.4907, 0.6527, 0.4560, 0.5931, 0.4444, 0.5250, 0.7006, 0.6724, 0.8942, 1.9234, 0.4673, 0.4740, 0.6208, 0.4257, 0.5509, 0.4028, 0.4853, 0.5779, 0.5552, 0.4932, 1.0700, 1.5994, 1.2195, 0.9036, 0.4670, 0.5214, 0.4212, 0.4931, 0.5902, 0.5042, 0.4319, 0.7019, 1.7777, 1.9853, 1.7825, 0.6164, 0.6183, 0.5004, 0.5774, 0.6002, 0.5465, 0.4704, 0.6272, 0.8490, 1.4838, 1.7955, 1.3997, 0.6308, 0.5451, 0.6106, 0.5883, 0.5378, 0.4638, 0.5826, 0.6210, 0.6514, 1.0896, 1.9063, 0.6658, 0.5466, 0.5608, 0.4833, 0.4205, 0.3632, 0.4322, 0.4142, 0.4378, 0.4494, 0.6563, 1.7910, 0.8728, 0.6985, 0.5789, 0.4405, 0.3773, 0.4506, 0.4251, 0.4521, 0.4597, 0.6078, 1.7939, 1.9046, 1.1116, 0.7528, 0.4862, 0.4161, 0.5001, 0.4697, 0.4969, 0.5160, 0.6391, 0.9737, 1.3112, 1.5090, 1.4323, 0.4499, 0.3866, 0.4663, 0.4339, 0.4646, 0.4757, 0.5692, 0.6429, 0.4980, 1.4285, 1.6450, 0.4303, 0.3609, 0.4382, 0.4046, 0.4280, 0.4426, 0.5253, 0.5171, 0.4560, 0.5317, 1.1460, 1.0921, 0.7387, 0.6168, 0.5155, 0.4417, 0.4452, 0.5737, 0.6045, 0.4466, 0.5148, 0.9336, 1.0000, 1.9797, 1.1841, 0.6833, 0.5027, 0.4879, 0.6367, 0.6141, 0.4741, 0.4992, 0.8242, 0.6485, 1.0093, 1.4073, 1.1553, 0.5480, 0.5222, 0.6764, 0.6126, 0.5008, 0.4903, 0.7298, 0.5115, 0.6246, 1.3209, 
"
