Time,Flow1,Flow2
1614217343.0950418,-0.05,
1614217343.0970366,,5.12
1614217343.0980415,-0.05,
1614217343.1000295,,5.07
1614217343.1010268,0.00,
1614217343.1031165,,5.08
1614217343.1041765,0.00,
1614217343.1061409,,5.22
1614217343.1071765,-0.08,
1614217343.1090827,,5.20
1614217343.1100874,-0.05,
1614217343.112074,,5.25
1614217343.1130795,0.03,
1614217343.1149924,,5.20
1614217343.1159909,0.00,
1614217343.1179855,,5.17
1614217343.118983,0.05,
1614217343.1209767,,5.13
1614217343.1219747,0.00,
1614217343.1239693,,5.32
1614217343.1249669,-0.02,
1614217343.1269565,,5.17
1614217343.1279588,-0.02,
1614217343.1299527,,5.18
1614217343.1309462,0.03,
1614217343.132945,,5.23
1614217343.1339393,-0.02,
1614217343.1359367,,5.13
1614217343.1369302,-0.02,
1614217343.1389287,,5.23
1614217343.1409206,0.02,
1614217343.1419218,,5.18
1614217343.1429143,-0.07,
1614217343.144913,,5.22
1614217343.1459062,-0.07,
1614217343.1479058,,5.28
1614217343.1498983,0.00,
1614217343.1518912,,5.22
1614217343.1518912,-0.02,
1614217343.1548831,,5.18
1614217343.1558797,0.02,
1614217343.157874,,5.23
1614217343.1588717,-0.02,
1614217343.1608663,,5.28
1614217343.1618721,0.00,
1614217343.1638582,,5.42
1614217343.1648557,0.02,
1614217343.1668577,,5.28
1614217343.1678476,-0.02,
1614217343.1698422,,5.30
1614217343.170848,-0.03,
1614217343.1728349,,5.42
1614217343.1738317,0.00,
1614217343.1758273,,5.45
1614217343.1768239,-0.02,
1614217343.1788204,,5.40
1614217343.1798167,-0.03,
1614217343.1818213,,5.45
1614217343.182808,-0.02,
1614217343.1848066,,5.45
1614217343.1858044,-0.05,
1614217343.187796,,5.43
1614217343.1887918,0.00,
1614217343.1907904,,5.45
1614217343.1917849,-0.02,
1614217343.1937785,,5.50
1614217343.1947803,0.02,
1614217343.1967707,,5.43
1614217343.1977723,0.00,
1614217343.1997633,,5.62
1614217343.2007604,0.05,
1614217343.2027583,,5.52
1614217343.203752,-0.03,
1614217343.2057512,,5.60
1614217343.206749,-0.03,
1614217343.2087426,,5.57
1614217343.209736,-0.02,
1614217343.2117348,,5.60
1614217343.212728,-0.02,
1614217343.2147267,,5.67
1614217343.2157202,-0.02,
1614217343.2177198,,5.65
1614217343.218712,0.03,
1614217343.220711,,5.62
1614217343.2217042,-0.07,
1614217343.224697,,5.62
1614217343.2266917,0.02,
1614217343.2266917,,5.55
1614217343.2296839,-0.05,
1614217343.230681,,5.63
1614217343.2326763,-0.08,
1614217343.2336867,,5.63
1614217343.2346704,0.07,
1614217343.2376618,0.00,
1614217343.2386603,,5.58
1614217343.2396574,,5.58
1614217343.24167,-0.02,
1614217343.2426498,-0.03,
1614217343.2446444,,5.63
1614217343.2456417,,5.60
1614217343.246639,-0.03,
1614217343.248637,,5.63
1614217343.2526228,-0.05,
1614217343.2536194,,5.70
1614217343.2536194,0.00,
1614217343.2546182,,5.65
1614217343.2556155,0.03,
1614217343.2576098,,5.78
1614217343.2645915,-0.02,
1614217343.2645915,-0.07,
1614217343.2645915,,5.73
1614217343.2645915,,5.60
1614217343.2645915,0.00,
1614217343.2666,,5.67
1614217343.2675886,0.03,
1614217343.2696068,,5.53
1614217343.2705753,-0.05,
1614217343.2725716,,5.50
1614217343.2735696,-0.02,
1614217343.2755628,,5.50
1614217343.2765598,0.00,
1614217343.282542,-0.03,
1614217343.285534,-0.07,
1614217343.285534,,5.50
1614217343.2875314,-0.03,
1614217343.2875314,,5.60
1614217343.2885334,,5.55
1614217343.2885334,-0.03,
1614217343.2885334,,5.38
1614217343.2905211,,5.48
1614217343.2915175,-0.03,
1614217343.2945113,,5.53
1614217343.2945113,-0.05,
1614217343.3024898,0.00,
1614217343.3024898,-0.05,
1614217343.3034878,,5.57
1614217343.3034878,,5.45
1614217343.3034878,,5.47
1614217343.3034878,-0.05,
1614217343.3074763,,5.53
1614217343.3074763,0.00,
1614217343.310469,,5.45
1614217343.310469,0.00,
1614217343.3134608,,5.53
1614217343.315455,0.07,
1614217343.3164635,0.02,
1614217343.3184476,-0.02,
1614217343.3184476,,5.43
1614217343.3204427,,5.50
1614217343.322458,-0.02,
1614217343.3264265,,5.50
1614217343.3264265,,5.48
1614217343.3264265,-0.05,
1614217343.328444,,5.60
1614217343.3314128,,5.60
1614217343.3314128,-0.02,
1614217343.3314128,-0.02,
1614217343.3334093,,5.60
1614217343.3373973,,5.62
1614217343.3403885,-0.08,
1614217343.3403885,0.03,
1614217343.3403885,0.03,
1614217343.3413866,,5.50
1614217343.3424118,,5.48
1614217343.3433812,-0.02,
1614217343.345403,,5.43
1614217343.3463733,-0.03,
1614217343.3493652,-0.05,
1614217343.3493652,,5.40
1614217343.354351,,5.35
1614217343.354351,,5.38
1614217343.3583403,,5.42
1614217343.3583403,-0.05,
1614217343.3583403,0.00,
1614217343.3583403,-0.03,
1614217343.3603358,,5.30
1614217343.3613331,-0.05,
1614217343.3633282,,5.27
1614217343.364335,0.00,
1614217343.367316,,5.38
1614217343.367316,0.02,
1614217343.3703156,,5.23
1614217343.3703156,-0.07,
1614217343.382277,,5.33
1614217343.382277,-0.10,
1614217343.382277,-0.05,
1614217343.382277,0.00,
1614217343.382277,-0.02,
1614217343.3832757,,5.38
1614217343.3832757,,5.27
1614217343.3832757,,5.32
1614217343.3852692,,5.30
1614217343.3852692,0.02,
1614217343.3882613,,5.30
1614217343.3882613,-0.02,
1614217343.391253,,5.40
1614217343.391253,-0.10,
1614217343.3942807,,5.35
1614217343.3942807,-0.03,
1614217343.3972664,,5.35
1614217343.3972664,-0.02,
1614217343.400228,,5.50
1614217343.400228,0.02,
1614217343.4032197,,5.37
1614217343.4032197,-0.08,
1614217343.406438,,5.40
1614217343.4068785,0.02,
1614217343.4088762,,5.40
1614217343.409874,-0.10,
1614217343.412619,,5.50
1614217343.4129226,-0.07,
1614217343.4154892,,5.52
1614217343.4154892,-0.02,
1614217343.4184844,,5.47
1614217343.4184844,-0.05,
1614217343.4214075,,5.38
1614217343.4221854,-0.07,
1614217343.4245694,,5.55
1614217343.4245694,-0.02,
1614217343.431685,,5.35
1614217343.431685,-0.02,
1614217343.431685,-0.02,
1614217343.432655,,5.37
1614217343.4336545,,5.40
1614217343.4336545,-0.02,
1614217343.4366493,,5.43
1614217343.4366493,0.02,
1614217343.4396734,,5.40
1614217343.4396734,-0.10,
1614217343.4427962,,5.38
1614217343.4427962,-0.03,
1614217343.4457161,,5.53
1614217343.4457161,-0.03,
1614217343.4487362,,5.40
1614217343.4487362,0.00,
1614217343.4517944,,5.40
1614217343.4517944,-0.03,
1614217343.4548414,,5.32
1614217343.4555123,0.02,
1614217343.4579985,,5.42
1614217343.4579985,0.07,
1614217343.4608784,,5.42
1614217343.4608784,-0.02,
1614217343.4639392,,5.43
1614217343.4639392,-0.03,
1614217343.4669368,,5.27
1614217343.4669368,-0.03,
1614217343.4699643,,5.25
1614217343.4699643,0.02,
1614217343.4730399,,5.38
1614217343.4730399,0.05,
1614217343.4759989,,5.47
1614217343.4759989,-0.10,
1614217343.4790435,,5.33
1614217343.4790435,-0.03,
1614217343.4821472,,5.35
1614217343.4821472,-0.02,
1614217343.4855082,,5.30
1614217343.4855082,0.00,
1614217343.4881847,,5.30
1614217343.4881847,0.00,
1614217343.4912508,,5.32
1614217343.4912508,-0.03,
1614217343.4942172,,5.28
1614217343.4942172,0.02,
1614217343.4972923,,5.27
1614217343.4972923,0.03,
1614217343.5000563,,5.30
1614217343.5000563,-0.05,
1614217343.5034237,,5.28
1614217343.5034237,-0.05,
1614217343.5065222,,5.42
1614217343.5065222,0.03,
1614217343.5094328,,5.35
1614217343.5094328,-0.03,
1614217343.5125604,,5.35
1614217343.5125604,-0.03,
1614217343.515595,0.03,
1614217343.515595,,5.32
1614217343.5186071,,5.37
1614217343.5186071,-0.02,
1614217343.5215518,,5.28
1614217343.5215518,-0.03,
1614217343.524694,,5.40
1614217343.524694,-0.07,
1614217343.5278897,,5.40
1614217343.5278897,0.00,
1614217343.5305605,,5.33
1614217343.5305605,-0.05,
1614217343.5336263,,5.35
1614217343.5336263,-0.07,
1614217343.536755,0.02,
1614217343.5376265,,5.33
1614217343.5398204,-0.07,
1614217343.5398204,,5.30
1614217343.5428748,-0.07,
1614217343.5428748,,5.42
1614217343.5461311,0.03,
1614217343.5461311,,5.30
1614217343.5488722,-0.02,
1614217343.5488722,,5.27
1614217343.5517516,-0.02,
1614217343.5517516,,5.22
1614217343.5550125,0.02,
1614217343.555541,,5.30
1614217343.5576763,-0.03,
1614217343.5585716,,5.35
1614217343.5605361,-0.02,
1614217343.5615315,,5.25
1614217343.5635583,0.02,
1614217343.5645254,,5.38
1614217343.5665214,-0.02,
1614217343.5675185,,5.32
1614217343.569543,0.00,
1614217343.5705078,,5.33
1614217343.5726962,0.03,
1614217343.5726962,,5.27
1614217343.576108,0.03,
1614217343.576108,,5.30
1614217343.5792532,0.07,
1614217343.5792532,,5.32
1614217343.582229,-0.02,
1614217343.582229,,5.37
1614217343.5852246,,5.33
1614217343.5852246,-0.08,
1614217343.5882082,0.02,
1614217343.5882082,,5.37
1614217343.591372,-0.03,
1614217343.591372,,5.37
1614217343.594302,0.03,
1614217343.594302,,5.23
1614217343.5974052,0.02,
1614217343.5974052,,5.35
1614217343.6000361,,5.40
1614217343.6000361,0.00,
1614217343.6034682,-0.03,
1614217343.6034682,,5.45
1614217343.6064317,,5.45
1614217343.6064317,-0.08,
1614217343.6094453,,5.47
1614217343.6094453,-0.07,
1614217343.6121373,,5.38
1614217343.6121373,0.00,
1614217343.6155443,-0.03,
1614217343.6155443,,5.38
1614217343.6185417,,5.33
1614217343.6185417,-0.03,
1614217343.6216261,,5.35
1614217343.6216261,-0.02,
1614217343.624611,-0.02,
1614217343.624611,,5.30
1614217343.6280024,0.00,
1614217343.6280024,,5.37
1614217343.6306684,0.00,
1614217343.6306684,,5.38
1614217343.6337845,0.00,
1614217343.6337845,,5.37
1614217343.636649,-0.08,
1614217343.636649,,5.42
1614217343.6396844,-0.03,
1614217343.6396844,,5.40
1614217343.6427836,-0.02,
1614217343.6427836,,5.45
1614217343.6458979,0.02,
1614217343.6458979,,5.45
1614217343.6487207,-0.03,
1614217343.6487207,,5.47
1614217343.65185,0.00,
1614217343.65185,,5.47
1614217343.6548018,0.02,
1614217343.6548018,,5.57
1614217343.657745,-0.08,
1614217343.657745,,5.43
1614217343.660811,0.00,
1614217343.660811,,5.55
1614217343.6641228,0.03,
1614217343.6641228,,5.60
1614217343.6671188,-0.05,
1614217343.6671188,,5.63
1614217343.6700466,0.03,
1614217343.6700466,,5.60
1614217343.6730976,0.05,
1614217343.6730976,,5.62
1614217343.676016,-0.05,
1614217343.676016,,5.70
1614217343.679243,-0.03,
1614217343.679243,,5.68
1614217343.682093,-0.02,
1614217343.682093,,5.73
1614217343.6855493,0.00,
1614217343.6855493,,5.77
1614217343.6883411,-0.03,
1614217343.6883411,,5.63
1614217343.6913702,-0.03,
1614217343.6913702,,5.63
1614217343.69406,-0.05,
1614217343.69406,,5.73
1614217343.697174,0.08,
1614217343.697174,,5.60
1614217343.7001011,0.00,
1614217343.7001011,,5.62
1614217343.7034938,-0.03,
1614217343.7038968,,5.60
1614217343.7065847,-0.02,
1614217343.7065847,,5.58
1614217343.7095037,-0.02,
1614217343.7095037,,5.62
1614217343.7125537,-0.07,
1614217343.7125537,,5.60
1614217343.7155147,0.00,
1614217343.7155147,,5.52
1614217343.7185483,0.02,
1614217343.7190552,,5.63
1614217343.7208977,0.02,
1614217343.7219002,,5.58
1614217343.7239258,-0.03,
1614217343.724891,,5.55
1614217343.7269092,0.02,
1614217343.7278836,,5.55
1614217343.7305193,-0.05,
1614217343.7305193,,5.53
1614217343.7334154,-0.05,
1614217343.7334154,,5.50
1614217343.7364073,-0.03,
1614217343.7364073,,5.53
1614217343.7403972,,5.48
1614217343.7433896,-0.02,
1614217343.7443874,-0.05,
1614217343.7463818,,5.47
1614217343.7473793,,5.45
1614217343.7493737,,5.45
1614217343.7523656,,5.45
1614217343.7543612,-0.02,
1614217343.7563648,0.05,
1614217343.7563648,,5.40
1614217343.7573526,0.03,
1614217343.7573526,0.00,
1614217343.7583482,,5.42
1614217343.7583482,-0.02,
1614217343.7613418,,5.45
1614217343.765331,,5.35
1614217343.765331,-0.02,
1614217343.765331,-0.03,
1614217343.7673256,0.02,
1614217343.7673256,,5.38
1614217343.7703178,0.03,
1614217343.7713144,,5.43
1614217343.77331,,5.42
1614217343.7763019,0.02,
1614217343.7772994,-0.12,
1614217343.778297,,5.47
1614217343.778297,0.02,
1614217343.7792943,,5.38
1614217343.7832837,,5.38
1614217343.784302,-0.08,
1614217343.7862825,,5.42
1614217343.7872727,-0.05,
1614217343.7892675,-0.02,
1614217343.7892675,,5.52
1614217343.7922592,0.02,
1614217343.7922592,,5.53
1614217343.7942543,-0.02,
1614217343.7952516,,5.45
1614217343.7972465,-0.02,
1614217343.7972465,,5.50
1614217343.8012352,-0.03,
1614217343.8072197,,5.43
1614217343.8072197,,5.50
1614217343.8072197,,5.50
1614217343.8122063,,5.50
1614217343.8122063,0.07,
1614217343.8132026,0.00,
1614217343.8132026,0.00,
1614217343.8132026,,5.43
1614217343.8142014,-0.05,
1614217343.8171926,-0.02,
1614217343.8171926,,5.57
1614217343.8191922,,5.60
1614217343.8221796,,5.58
1614217343.8251717,,5.63
1614217343.8281639,,5.53
1614217343.8301582,-0.05,
1614217343.8331501,,5.55
1614217343.8341477,-0.05,
1614217343.8341477,,5.53
1614217343.8351452,-0.05,
1614217343.8351452,-0.08,
1614217343.8351452,-0.03,
1614217343.8351452,-0.03,
1614217343.83714,-0.05,
1614217343.83714,,5.57
1614217343.8411293,-0.03,
1614217343.843124,-0.07,
1614217343.8441215,,5.63
1614217343.8441215,,5.57
1614217343.8453295,0.00,
1614217343.8461158,,5.52
1614217343.8481112,-0.12,
1614217343.8540952,,5.55
1614217343.8590817,,5.63
1614217343.8590817,-0.02,
1614217343.860079,0.02,
1614217343.860079,-0.02,
1614217343.860079,,5.48
1614217343.860079,,5.55
1614217343.8610766,-0.07,
1614217343.8610766,,5.60
1614217343.863071,0.08,
1614217343.8640683,,5.58
1614217343.8660629,-0.03,
1614217343.8680575,,5.50
1614217343.8690548,-0.02,
1614217343.8720467,,5.60
1614217343.8820198,-0.05,
1614217343.8820198,,5.48
1614217343.8830178,,5.50
1614217343.8830178,-0.08,
1614217343.8830178,,5.52
1614217343.8840244,,5.53
1614217343.8840244,-0.05,
1614217343.8840244,-0.02,
1614217343.8850121,0.02,
1614217343.8850121,,5.47
1614217343.8880103,-0.03,
1614217343.8880103,,5.47
1614217343.890996,0.00,
1614217343.890996,,5.38
1614217343.8939881,-0.03,
1614217343.8939881,,5.32
1614217343.8970253,-0.03,
1614217343.8970253,,5.37
1614217343.9000418,0.03,
1614217343.9009433,,5.33
1614217343.9031272,-0.08,
1614217343.9038959,,5.48
1614217343.9055173,-0.07,
1614217343.9065177,,5.33
1614217343.909249,-0.07,
1614217343.9100935,,5.27
1614217343.912279,-0.05,
1614217343.9130933,,5.35
1614217343.9145117,-0.05,
1614217343.9154956,,5.22
1614217343.9174972,-0.05,
1614217343.9191954,,5.42
1614217343.9213665,0.05,
1614217343.9218993,,5.32
1614217343.9244182,-0.07,
1614217343.9244182,,5.42
1614217343.9269598,-0.02,
1614217343.9279659,,5.42
1614217343.930466,-0.07,
1614217343.9314015,,5.28
1614217343.9335103,-0.02,
1614217343.9344196,,5.30
1614217343.9364169,-0.03,
1614217343.9371214,,5.28
1614217343.9400656,0.02,
1614217343.940571,,5.33
1614217343.9425998,-0.02,
1614217343.943541,,5.37
1614217343.9455185,-0.02,
1614217343.9465642,,5.23
1614217343.9481585,-0.05,
1614217343.9491603,,5.17
1614217343.9516847,-0.12,
1614217343.952422,,5.22
1614217343.9544885,-0.07,
1614217343.9554915,,5.18
1614217343.9573357,-0.02,
1614217343.9588525,,5.22
1614217343.960709,-0.02,
1614217343.9618866,,5.30
1614217343.9637973,0.00,
1614217343.9645572,,5.27
1614217343.9666092,-0.03,
1614217343.9676037,,5.08
1614217343.9697628,-0.02,
1614217343.9709384,,5.17
1614217343.9727695,-0.05,
1614217343.9739227,,5.12
1614217343.9758124,-0.02,
1614217343.9769437,,5.23
1614217343.9788232,-0.02,
1614217343.9799337,,5.22
1614217343.9815826,-0.05,
1614217343.982584,,5.17
1614217343.9846578,0.05,
1614217343.986214,,5.20
1614217343.9880354,0.02,
1614217343.9892387,,5.23
1614217343.991013,0.00,
1614217343.9921412,,5.10
1614217343.9940636,-0.05,
1614217343.9949043,,5.12
1614217343.9967134,0.02,
1614217343.9976668,,5.03
1614217343.9996643,-0.03,
1614217344.0011375,,5.18
1614217344.0030947,-0.02,
1614217344.0041215,,5.05
1614217344.0055773,0.03,
1614217344.0068874,,5.03
1614217344.0090845,0.02,
1614217344.0101402,,5.03
1614217344.012185,-0.03,
1614217344.013269,,5.07
1614217344.0152743,0.02,
1614217344.0162747,,4.95
1614217344.0183566,-0.07,
1614217344.0192664,,4.95
1614217344.0211868,-0.02,
1614217344.022288,,5.03
1614217344.0241957,-0.03,
1614217344.025197,,5.03
1614217344.0268927,-0.05,
1614217344.0279543,,4.95
1614217344.0300348,-0.03,
1614217344.031174,,4.93
1614217344.0332766,0.00,
1614217344.0343547,,4.97
1614217344.0363536,0.00,
1614217344.0371654,,4.93
1614217344.0390923,0.03,
1614217344.040527,,4.88
1614217344.04204,-0.10,
1614217344.0434906,,4.85
1614217344.0452368,-0.02,
1614217344.0462363,,4.93
1614217344.0482297,-0.05,
1614217344.0492516,,4.97
1614217344.0512197,-0.03,
1614217344.0522492,,5.08
1614217344.0537553,-0.08,
1614217344.0547547,,4.95
1614217344.0567493,0.03,
1614217344.0587447,,4.92
1614217344.060148,0.02,
1614217344.0617461,,5.03
1614217344.0636048,-0.03,
1614217344.0644648,,4.95
1614217344.066468,-0.02,
1614217344.0669954,,4.90
1614217344.0696526,0.03,
1614217344.0708334,,4.82
1614217344.0726516,-0.02,
1614217344.0734859,,4.92
1614217344.0755131,0.02,
1614217344.0769355,,4.97
1614217344.0779948,0.05,
1614217344.0799253,,4.97
1614217344.0816884,0.02,
1614217344.0830007,,4.93
1614217344.0845034,-0.05,
1614217344.0858963,,4.85
1614217344.0874345,-0.03,
1614217344.0890427,,4.85
1614217344.0904615,-0.02,
1614217344.0914674,,4.88
1614217344.093916,0.00,
1614217344.0947492,,4.87
1614217344.09692,0.00,
1614217344.0979195,,4.90
1614217344.0999146,-0.03,
1614217344.1011226,,4.83
1614217344.1029172,-0.03,
1614217344.1041229,,4.88
1614217344.105545,-0.02,
1614217344.1065507,,4.83
1614217344.1089137,0.00,
1614217344.110276,,4.82
1614217344.1120198,0.03,
1614217344.1133254,,4.80
1614217344.114645,0.02,
1614217344.1155195,,4.90
1614217344.1175177,-0.07,
1614217344.1194122,,4.80
1614217344.1211312,0.02,
1614217344.1220968,,4.77
1614217344.1241298,-0.05,
1614217344.125097,,4.72
1614217344.1270232,0.00,
1614217344.1285014,,4.78
1614217344.1301293,-0.08,
1614217344.1315398,,4.67
1614217344.1325421,-0.03,
1614217344.1345198,,4.72
1614217344.1362073,-0.08,
1614217344.1372268,,4.78
1614217344.1390576,0.03,
1614217344.1406345,,4.85
1614217344.142277,0.00,
1614217344.1436925,,4.70
1614217344.1455157,-0.05,
1614217344.1467075,,4.78
1614217344.1484647,0.05,
1614217344.1496837,,4.75
1614217344.1514287,0.02,
1614217344.1527321,,4.78
1614217344.1540296,-0.02,
1614217344.1558213,,4.80
1614217344.157582,0.02,
1614217344.1586957,,4.77
1614217344.160445,-0.08,
1614217344.161006,,4.73
1614217344.1636178,-0.02,
1614217344.1645422,,4.73
1614217344.165625,0.03,
1614217344.1676252,,4.80
1614217344.1692238,0.00,
1614217344.1708398,,4.78
1614217344.1725297,0.03,
1614217344.1738567,,4.75
1614217344.1755717,-0.03,
1614217344.1769385,,4.75
1614217344.17794,-0.08,
1614217344.179917,,4.78
1614217344.181637,-0.02,
1614217344.1826925,,4.77
1614217344.1843543,0.02,
1614217344.1854143,,4.72
1614217344.1873286,-0.02,
1614217344.1890228,,4.72
1614217344.1907637,0.03,
1614217344.1920483,,4.72
1614217344.1937406,-0.02,
1614217344.194851,,4.75
1614217344.196859,-0.05,
1614217344.1979167,,4.68
1614217344.1989753,0.00,
1614217344.2009847,,4.75
1614217344.202437,-0.05,
1614217344.2041414,,4.72
1614217344.2055156,0.00,
1614217344.207009,,4.65
1614217344.2087867,-0.08,
1614217344.210337,,4.72
1614217344.2118912,0.03,
1614217344.2133777,,4.67
1614217344.2145104,-0.03,
1614217344.21651,,4.65
1614217344.2175186,-0.05,
1614217344.2193873,,4.75
1614217344.2209713,0.00,
1614217344.2224846,,4.78
1614217344.2239373,-0.03,
1614217344.2255461,,4.72
1614217344.2269917,-0.05,
1614217344.2279932,,4.75
1614217344.23009,0.02,
1614217344.2311552,,4.92
1614217344.233086,-0.05,
1614217344.234351,,4.87
1614217344.2354093,-0.03,
1614217344.2373748,,4.90
1614217344.2391946,0.02,
1614217344.2407944,,4.83
1614217344.2422614,-0.05,
1614217344.2436805,,4.85
1614217344.2445173,0.03,
1614217344.2465084,,4.75
1614217344.2485325,-0.03,
1614217344.2567382,0.02,
1614217344.2567382,0.03,
1614217344.257735,-0.03,
1614217344.257735,,4.87
1614217344.257735,,4.75
1614217344.257735,,4.67
1614217344.2597296,,4.67
1614217344.2615943,,4.80
1614217344.2635891,0.00,
1614217344.2645872,0.03,
1614217344.2655842,,4.70
1614217344.2665815,-0.03,
1614217344.2675784,,4.62
1614217344.27057,,4.68
1614217344.2735622,,4.63
1614217344.2745595,0.00,
1614217344.2765543,0.02,
1614217344.2765543,,4.68
1614217344.2765543,-0.05,
1614217344.278549,0.02,
1614217344.2795467,,4.72
1614217344.282569,-0.03,
1614217344.286528,0.02,
1614217344.2895195,,4.68
1614217344.2895195,,4.72
1614217344.2895195,,4.67
1614217344.2895195,-0.05,
1614217344.2905173,-0.07,
1614217344.291514,,4.67
1614217344.293509,-0.05,
1614217344.2955039,,4.72
1614217344.299493,,4.62
1614217344.3035104,,4.75
1614217344.3044906,,4.82
1614217344.3054774,0.03,
1614217344.3054774,-0.02,
1614217344.3054774,0.00,
1614217344.3054774,0.02,
1614217344.307472,,4.83
1614217344.3084688,0.00,
1614217344.310464,,4.70
1614217344.3114614,0.02,
1614217344.3184428,,4.80
1614217344.3184428,0.02,
1614217344.3184428,,4.77
1614217344.3214347,,4.75
1614217344.3224356,,4.72
1614217344.3254242,,4.72
1614217344.3274186,-0.05,
1614217344.3274186,0.00,
1614217344.3284168,,4.65
1614217344.3314078,,4.78
1614217344.3324056,0.02,
1614217344.3324056,0.03,
1614217344.3353977,,4.87
1614217344.3353977,-0.07,
1614217344.3374052,-0.03,
1614217344.339387,,4.75
1614217344.339387,-0.05,
1614217344.340384,-0.02,
1614217344.3413815,,4.75
1614217344.343376,,4.73
1614217344.343376,0.03,
1614217344.3443735,-0.03,
1614217344.3473654,,4.65
1614217344.3503656,-0.07,
1614217344.3513548,0.00,
1614217344.3513548,,4.73
1614217344.3533494,0.02,
1614217344.354347,,4.77
1614217344.3553438,,4.67
1614217344.3563418,0.00,
1614217344.3593335,,4.68
1614217344.360331,-0.05,
1614217344.363323,-0.07,
1614217344.3653176,,4.70
1614217344.3693073,,4.75
1614217344.3703046,,4.63
1614217344.3713028,,4.70
1614217344.3713028,-0.02,
1614217344.3722985,0.02,
1614217344.3722985,-0.02,
1614217344.3742945,,4.65
1614217344.3742945,0.03,
1614217344.3772862,,4.72
1614217344.3782828,-0.03,
1614217344.3802834,,4.73
1614217344.381275,0.05,
1614217344.3842676,,4.70
1614217344.3842676,0.02,
1614217344.3952382,,4.78
1614217344.396246,0.02,
1614217344.396246,,4.80
1614217344.396246,,4.83
1614217344.396246,,4.80
1614217344.396246,0.03,
1614217344.396246,0.00,
1614217344.396246,-0.07,
1614217344.3982296,,4.78
1614217344.399227,-0.03,
1614217344.4012222,,4.82
1614217344.402219,0.07,
1614217344.4042134,,4.82
1614217344.405212,-0.02,
1614217344.4072106,,4.80
1614217344.4087625,-0.03,
1614217344.4103546,,4.80
1614217344.4113548,0.00,
1614217344.4136202,,4.83
1614217344.4144075,0.00,
1614217344.4164095,,4.82
1614217344.417405,-0.05,
1614217344.4197865,,4.73
1614217344.4206545,-0.02,
1614217344.4228246,,4.82
1614217344.4236493,0.00,
1614217344.425792,,4.73
1614217344.4265802,0.02,
1614217344.428556,,4.72
1614217344.4296281,-0.02,
1614217344.4318192,,4.73
1614217344.432355,0.07,
1614217344.4343545,,4.65
1614217344.43535,-0.02,
1614217344.4380362,,4.58
1614217344.438742,0.10,
1614217344.4406638,,4.67
1614217344.4417517,0.00,
1614217344.4440024,,4.60
1614217344.4444036,-0.03,
1614217344.4468894,,4.50
1614217344.4478917,-0.07,
1614217344.4498844,,4.57
1614217344.450884,0.00,
1614217344.4558682,,4.60
1614217344.4558682,-0.02,
1614217344.4558682,,4.52
1614217344.4568694,-0.03,
1614217344.4588604,,4.53
1614217344.4598575,0.03,
1614217344.4618518,,4.48
1614217344.4628491,0.02,
1614217344.4649448,,4.43
1614217344.4655313,-0.07,
1614217344.4675314,,4.58
1614217344.4690783,0.00,
1614217344.4712703,,4.48
1614217344.4721234,-0.05,
1614217344.4744003,,4.45
1614217344.4744003,-0.08,
1614217344.4775393,,4.52
1614217344.4775393,0.00,
1614217344.4803903,,4.58
1614217344.4807432,-0.02,
1614217344.482797,,4.45
1614217344.4837387,0.03,
1614217344.4864156,,4.47
1614217344.4870381,0.00,
1614217344.4894986,,4.52
1614217344.4901948,-0.03,
1614217344.4925184,,4.48
1614217344.493174,-0.02,
1614217344.495545,,4.50
1614217344.495855,-0.07,
1614217344.4979343,,4.52
1614217344.4988647,0.03,
1614217344.5015352,,4.37
1614217344.5022824,-0.08,
1614217344.5044937,,4.37
1614217344.5044937,-0.05,
1614217344.5074892,,4.38
1614217344.5074892,0.00,
1614217344.5107958,,4.42
1614217344.5112193,-0.02,
1614217344.5138402,,4.38
1614217344.5143147,0.02,
1614217344.5166423,,4.38
1614217344.5166423,0.00,
1614217344.5199108,,4.43
1614217344.5203319,0.00,
1614217344.5229404,,4.45
1614217344.5234294,-0.02,
1614217344.5258577,,4.38
1614217344.5263782,-0.05,
1614217344.5289457,,4.40
1614217344.5294757,0.02,
1614217344.5317338,,4.38
1614217344.5317338,-0.03,
1614217344.5347767,,4.35
1614217344.5347767,0.00,
1614217344.5380528,,4.33
1614217344.5385482,0.02,
1614217344.5411184,,4.38
1614217344.5411184,0.02,
1614217344.544161,,4.42
1614217344.5444603,-0.03,
1614217344.5468953,,4.33
1614217344.5468953,-0.03,
1614217344.5498922,,4.43
1614217344.5498922,0.02,
1614217344.5532794,,4.38
1614217344.5536828,0.00,
1614217344.5561457,,4.37
1614217344.5561457,0.02,
1614217344.5592957,,4.30
1614217344.5597627,-0.07,
1614217344.562275,,4.45
1614217344.562708,-0.03,
1614217344.5655198,,4.37
1614217344.5655198,-0.07,
1614217344.5685189,,4.43
1614217344.5685189,-0.05,
1614217344.5713146,,4.43
1614217344.5713146,-0.07,
1614217344.5742676,,4.40
1614217344.5742676,-0.07,
1614217344.5773284,,4.48
1614217344.578038,-0.02,
1614217344.5804176,,4.45
1614217344.5804176,-0.03,
1614217344.5837255,,4.47
1614217344.5837255,0.07,
1614217344.5863876,,4.50
1614217344.5863876,0.07,
1614217344.5894408,,4.58
1614217344.5894408,-0.02,
1614217344.5924747,,4.45
1614217344.5924747,0.00,
1614217344.595521,,4.53
