Time,Flow1,Flow2
1614205969.1088665,177.23,
1614205969.1088665,,18.13
1614205969.1088665,,19.03
1614205969.1088665,,16.47
1614205969.1088665,177.58,
1614205969.118856,,17.53
1614205969.118856,177.55,
1614205969.118856,,15.77
1614205969.118856,181.22,
1614205969.118856,181.30,
1614205969.118856,,15.80
1614205969.1288662,,16.88
1614205969.1288662,177.58,
1614205969.1288662,,15.55
1614205969.1288662,175.67,
1614205969.1288662,,16.82
1614205969.1288662,183.32,
1614205969.1288662,,19.02
1614205969.1388621,180.93,
1614205969.1388621,,18.60
1614205969.1388621,172.72,
1614205969.1388621,,16.43
1614205969.1388621,181.33,
1614205969.1388621,,18.58
1614205969.1388621,183.12,
1614205969.148862,,17.27
1614205969.148862,179.63,
1614205969.148862,,14.10
1614205969.148862,175.95,
1614205969.148862,,15.95
1614205969.148862,173.20,
1614205969.1588292,,15.43
1614205969.1588292,168.90,
1614205969.1588292,,16.87
1614205969.1588292,171.48,
1614205969.1588292,,15.22
1614205969.1588292,176.12,
1614205969.1588292,,16.52
1614205969.168842,177.90,
1614205969.168842,,16.80
1614205969.168842,174.92,
1614205969.168842,,17.97
1614205969.168842,172.53,
1614205969.168842,,18.28
1614205969.1788292,170.48,
1614205969.1788292,,17.82
1614205969.1788292,174.68,
1614205969.1788292,,15.85
1614205969.1788292,168.27,
1614205969.1788292,,14.25
1614205969.1888325,167.53,
1614205969.1888325,,15.28
1614205969.1888325,168.92,
1614205969.1888325,,15.42
1614205969.1888325,169.95,
1614205969.1888325,,17.52
1614205969.1888325,173.00,
1614205969.1988313,,16.13
1614205969.1988313,163.52,
1614205969.1988313,,19.13
1614205969.1988313,162.17,
1614205969.1988313,,17.45
1614205969.1988313,161.77,
1614205969.1988313,,12.93
1614205969.2088943,156.15,
1614205969.2088943,,13.40
1614205969.2088943,156.73,
1614205969.2088943,,15.70
1614205969.2088943,164.85,
1614205969.2088943,,14.68
1614205969.2188334,166.92,
1614205969.2188334,,13.00
1614205969.2188334,163.03,
1614205969.2188334,,15.82
1614205969.2188334,,16.35
1614205969.2188334,168.22,
1614205969.2288883,164.50,
1614205969.2288883,,14.35
1614205969.2288883,,14.00
1614205969.2288883,165.20,
1614205969.2288883,,15.47
1614205969.2288883,161.37,
1614205969.238981,,17.13
1614205969.238981,159.07,
1614205969.238981,,16.70
1614205969.238981,165.72,
1614205969.238981,,16.88
1614205969.238981,165.57,
1614205969.238981,,18.17
1614205969.2488668,166.47,
1614205969.2488668,,19.53
1614205969.2488668,165.68,
1614205969.2488668,,18.75
1614205969.2488668,172.82,
1614205969.2488668,,14.37
1614205969.2488668,174.25,
1614205969.258972,,12.40
1614205969.258972,169.07,
1614205969.258972,,13.50
1614205969.258972,162.43,
1614205969.258972,,14.33
1614205969.258972,166.32,
1614205969.2688324,,16.38
1614205969.2688324,165.80,
1614205969.2688324,,17.07
1614205969.2688324,173.68,
1614205969.2688324,,18.18
1614205969.2688324,169.87,
1614205969.2790062,,21.57
1614205969.2790062,168.83,
1614205969.2790062,,18.68
1614205969.2790062,,18.68
1614205969.2790062,163.12,
1614205969.2888534,163.60,
1614205969.2888534,161.50,
1614205969.2888534,,16.57
1614205969.2888534,,14.98
1614205969.2888534,165.57,
1614205969.2888534,161.10,
1614205969.2988603,,13.32
1614205969.2988603,,15.82
1614205969.2988603,155.17,
1614205969.2988603,,15.28
1614205969.2988603,152.78,
1614205969.2988603,150.07,
1614205969.3088632,,14.45
1614205969.3088632,,14.73
1614205969.3088632,,14.50
1614205969.3088632,154.73,
1614205969.3088632,157.47,
1614205969.3088632,,15.37
1614205969.3088632,158.22,
1614205969.3088632,152.13,
1614205969.3188305,,14.67
1614205969.3188305,,15.17
1614205969.3188305,,17.23
1614205969.3188305,148.58,
1614205969.3188305,150.22,
1614205969.3188305,,16.62
1614205969.3188305,149.18,
1614205969.3188305,,16.35
1614205969.32883,149.77,
1614205969.32883,,12.47
1614205969.32883,154.05,
1614205969.32883,,10.38
1614205969.32883,147.10,
1614205969.338863,,12.70
1614205969.338863,,12.30
1614205969.338863,143.27,
1614205969.338863,,13.70
1614205969.338863,,14.23
1614205969.338863,144.80,
1614205969.338863,146.67,
1614205969.3488653,145.13,
1614205969.3505027,,11.70
1614205969.3514664,144.75,
1614205969.3525078,,11.90
1614205969.3555002,141.40,
1614205969.3564928,,10.15
1614205969.360475,137.38,
1614205969.360475,,10.87
1614205969.361473,142.82,
1614205969.3624785,,12.72
1614205969.3644679,138.23,
1614205969.3654788,,12.43
1614205969.3679528,138.12,
1614205969.3679528,,13.35
1614205969.37119,142.23,
1614205969.3714705,,11.97
1614205969.3737853,142.68,
1614205969.3750331,,12.57
1614205969.377473,143.10,
1614205969.3781173,,13.15
1614205969.380158,143.75,
1614205969.3811588,,13.10
1614205969.3837588,147.58,
1614205969.3837588,,14.78
1614205969.386883,143.98,
1614205969.3873744,,11.90
1614205969.3898916,144.52,
1614205969.3898916,,12.08
1614205969.3928564,148.90,
1614205969.3928564,,11.45
1614205969.3958895,155.28,
1614205969.3958895,,12.37
1614205969.3993967,151.82,
1614205969.3997095,,13.22
1614205969.402805,156.48,
1614205969.402805,,13.60
1614205969.4058304,,14.75
1614205969.4060566,158.08,
1614205969.4088368,155.08,
1614205969.4092324,,12.58
1614205969.4113367,152.37,
1614205969.4113367,,15.75
1614205969.4148285,157.58,
1614205969.4148285,,17.85
1614205969.4183142,,14.75
1614205969.4183142,157.98,
1614205969.4209628,,12.95
1614205969.4209628,151.80,
1614205969.4240692,,14.78
1614205969.4240692,152.55,
1614205969.4272914,,14.47
1614205969.4272914,154.15,
1614205969.430702,,15.35
1614205969.430702,149.33,
1614205969.4337947,,13.37
1614205969.4337947,147.67,
1614205969.436784,,13.68
1614205969.436784,148.83,
1614205969.4397504,,13.88
1614205969.44022,147.82,
1614205969.44241,,14.47
1614205969.4434903,143.18,
1614205969.4460633,,14.15
1614205969.446431,142.25,
1614205969.4489436,,14.82
1614205969.4496343,140.73,
1614205969.452336,,13.23
1614205969.4529665,131.33,
1614205969.4552937,,14.58
1614205969.455986,132.07,
1614205969.4583433,,12.27
1614205969.4583433,126.48,
1614205969.4594953,,12.40
1614205969.4594953,125.57,
1614205969.4594953,,11.30
1614205969.4594953,122.72,
1614205969.4594953,,10.98
1614205969.4594953,120.18,
1614205969.469561,,10.80
1614205969.469561,120.78,
1614205969.469561,,12.07
1614205969.469561,116.42,
1614205969.469561,,9.93
1614205969.469561,117.17,
1614205969.4794955,,10.40
1614205969.4794955,113.07,
1614205969.4794955,,8.88
1614205969.4794955,116.78,
1614205969.4794955,,9.38
1614205969.4794955,112.03,
1614205969.4794955,,8.92
1614205969.4894986,114.13,
1614205969.4894986,,9.77
1614205969.4894986,110.97,
1614205969.4894986,,10.23
1614205969.4894986,109.68,
1614205969.4894986,,9.65
1614205969.499494,109.87,
1614205969.499494,,8.83
1614205969.499494,112.58,
1614205969.499494,,8.70
1614205969.499494,111.47,
1614205969.499494,,9.02
1614205969.499494,112.20,
1614205969.5094943,,9.10
1614205969.5094943,108.97,
1614205969.5094943,,9.25
1614205969.5094943,109.72,
1614205969.5094943,,8.03
1614205969.5094943,111.02,
1614205969.5094943,,9.88
1614205969.519494,110.93,
1614205969.519494,,10.12
1614205969.519494,116.92,
1614205969.519494,,9.27
1614205969.519494,113.52,
1614205969.519494,,9.13
1614205969.5294988,116.30,
1614205969.5294988,,8.77
1614205969.5294988,116.25,
1614205969.5294988,,9.40
1614205969.5294988,117.43,
1614205969.5294988,,10.03
1614205969.5391028,,11.63
1614205969.5391028,118.67,
1614205969.5391028,,11.88
1614205969.5391028,111.92,
1614205969.5391028,,11.22
1614205969.5391028,116.13,
1614205969.5493236,,8.50
1614205969.5493236,117.63,
1614205969.5493236,,10.22
1614205969.5493236,114.80,
1614205969.5493236,,9.75
1614205969.5493236,109.28,
1614205969.5591388,,10.37
1614205969.5591388,113.42,
1614205969.5591388,,9.40
1614205969.5591388,114.52,
1614205969.5591388,,8.50
1614205969.5591388,107.48,
1614205969.5591388,,8.37
1614205969.5691094,104.27,
1614205969.5691094,,9.17
1614205969.5691094,,9.25
1614205969.5691094,,8.87
1614205969.5791454,104.33,
1614205969.5791454,103.13,
1614205969.5791454,105.42,
1614205969.5791454,,8.85
1614205969.5791454,105.67,
1614205969.5791454,103.12,
1614205969.5791454,,8.67
1614205969.5791454,,8.27
1614205969.5791454,100.90,
1614205969.5891354,,9.12
1614205969.5891354,104.00,
1614205969.5891354,103.43,
1614205969.5891354,,9.10
1614205969.5891354,,8.83
1614205969.5891354,,6.90
1614205969.5991452,103.03,
1614205969.5991452,101.67,
1614205969.5991452,,5.87
1614205969.6091378,102.30,
1614205969.6091378,104.40,
1614205969.6091378,105.70,
1614205969.6091378,108.22,
1614205969.6091378,,6.38
1614205969.6091378,,9.75
1614205969.6091378,,8.43
1614205969.6091378,,6.82
1614205969.6091378,103.62,
1614205969.6091378,,8.20
1614205969.619145,104.27,
1614205969.619145,,8.17
1614205969.619145,,8.23
1614205969.619145,105.40,
1614205969.619145,,7.23
1614205969.6291397,,8.92
1614205969.6291397,105.30,
1614205969.6291397,105.55,
1614205969.6291397,105.23,
1614205969.6291397,,8.50
1614205969.6291397,107.20,
1614205969.6291397,,10.77
1614205969.6391342,,10.60
1614205969.6391342,106.12,
1614205969.6404471,,8.62
1614205969.6404471,102.55,
1614205969.6404471,,7.85
1614205969.6404471,102.03,
1614205969.6404471,,7.85
1614205969.6404471,101.20,
1614205969.6504657,,7.02
1614205969.6504657,100.37,
1614205969.6504657,,8.27
1614205969.6504657,97.08,
1614205969.6504657,,9.48
1614205969.6504657,95.50,
1614205969.6504657,,7.28
1614205969.6504657,96.53,
1614205969.6605675,,7.00
1614205969.6605675,95.55,
1614205969.6605675,,7.78
1614205969.6605675,94.78,
1614205969.6605675,,8.22
1614205969.6605675,90.97,
1614205969.6705675,,7.30
1614205969.6705675,91.15,
1614205969.6705675,,7.42
1614205969.6705675,86.70,
1614205969.6705675,,6.55
1614205969.6705675,85.83,
1614205969.6805515,,6.68
1614205969.6805515,85.28,
1614205969.6805515,,6.68
1614205969.6805515,82.72,
1614205969.6805515,,5.97
1614205969.6805515,79.75,
1614205969.6805515,,7.40
1614205969.6905448,77.98,
1614205969.6905448,,4.75
1614205969.6905448,79.90,
1614205969.6905448,,5.55
1614205969.6905448,82.98,
1614205969.6905448,,7.08
1614205969.6905448,79.92,
1614205969.7004511,,5.62
1614205969.7004511,77.70,
1614205969.7004511,,5.98
1614205969.7004511,76.93,
1614205969.7004511,,5.80
1614205969.7004511,74.07,
1614205969.7105184,,5.75
1614205969.7105184,72.05,
1614205969.7105184,,6.72
1614205969.7105184,71.35,
1614205969.7105184,,7.10
1614205969.7105184,68.25,
1614205969.7105184,,5.77
1614205969.720452,68.77,
1614205969.720452,,4.77
1614205969.720452,66.55,
1614205969.720452,,4.80
1614205969.720452,65.12,
1614205969.720452,,5.85
1614205969.7304919,64.47,
1614205969.7304919,,5.60
1614205969.7304919,62.32,
1614205969.7304919,,5.83
1614205969.7304919,60.70,
1614205969.7304919,,5.23
1614205969.7390394,59.95,
1614205969.7390394,,4.57
1614205969.7390394,58.98,
1614205969.7390394,,3.98
1614205969.7390394,56.93,
1614205969.7390394,,4.10
1614205969.7490864,54.85,
1614205969.7490864,,4.77
1614205969.7490864,54.67,
1614205969.7490864,,4.20
1614205969.7490864,55.67,
1614205969.7490864,,4.25
1614205969.7590454,53.53,
1614205969.7590454,,3.57
1614205969.7590454,51.63,
1614205969.7590454,,2.85
1614205969.7590454,51.68,
1614205969.7590454,,2.75
1614205969.7590454,49.45,
1614205969.7590454,,2.63
1614205969.7690957,48.82,
1614205969.7690957,,2.43
1614205969.7690957,49.57,
1614205969.7690957,,2.57
1614205969.7690957,48.93,
1614205969.7690957,,2.27
1614205969.7791977,49.92,
1614205969.7791977,,2.50
1614205969.7791977,48.55,
1614205969.7890735,,2.87
1614205969.7890735,48.03,
1614205969.7890735,47.95,
1614205969.7890735,,2.87
1614205969.7890735,48.83,
1614205969.7890735,49.30,
1614205969.7990687,,2.80
1614205969.7990687,50.35,
1614205969.7990687,48.93,
1614205969.7990687,,2.88
1614205969.7990687,,2.90
1614205969.7990687,,3.25
1614205969.8090782,49.38,
1614205969.8090782,48.48,
1614205969.8090782,,3.53
1614205969.8090782,,2.98
1614205969.8090782,,2.32
1614205969.8090782,,2.77
1614205969.8090782,48.57,
1614205969.8090782,47.30,
1614205969.819044,47.63,
1614205969.819044,,3.13
1614205969.819044,,3.22
1614205969.819044,48.02,
1614205969.819044,,3.35
1614205969.819044,49.08,
1614205969.819044,,3.35
1614205969.819044,,2.97
1614205969.819044,49.65,
1614205969.8290665,48.85,
1614205969.8290665,,2.97
1614205969.8290665,47.82,
1614205969.8290665,,3.30
1614205969.8290665,,3.03
1614205969.8290665,47.58,
1614205969.8290665,,3.22
1614205969.8390439,46.78,
1614205969.8390439,,3.10
1614205969.8390439,46.78,
1614205969.8390439,,2.77
1614205969.8390439,43.93,
1614205969.849082,,2.73
1614205969.849082,43.90,
1614205969.849082,43.35,
1614205969.849082,,2.78
1614205969.849082,,2.32
1614205969.849082,43.08,
1614205969.849082,,2.15
1614205969.849082,40.63,
1614205969.8590665,,2.17
1614205969.8590665,38.70,
1614205969.8590665,,2.42
1614205969.8590665,36.50,
1614205969.8590665,,2.37
1614205969.8590665,36.28,
1614205969.8590665,,2.40
1614205969.8690774,36.10,
1614205969.8690774,,2.60
1614205969.8690774,35.32,
1614205969.8690774,,2.57
1614205969.8690774,34.92,
1614205969.8690774,,2.43
1614205969.8790646,33.98,
1614205969.8790646,,2.48
1614205969.8790646,33.47,
1614205969.8790646,,2.37
1614205969.8790646,32.07,
1614205969.8790646,,1.93
1614205969.889043,30.73,
1614205969.889043,,1.65
1614205969.889043,28.70,
1614205969.889043,,1.53
1614205969.889043,28.23,
1614205969.889043,,1.23
1614205969.889043,27.77,
1614205969.8990433,,1.37
1614205969.8990433,27.23,
1614205969.8990433,,1.23
1614205969.8990433,25.13,
1614205969.8990433,,1.08
1614205969.8990433,23.23,
1614205969.8990433,,1.45
1614205969.909152,22.62,
1614205969.909152,,1.73
1614205969.909152,21.15,
1614205969.909152,,1.58
1614205969.909152,19.53,
1614205969.909152,,1.48
1614205969.9191425,19.08,
1614205969.9191425,,1.42
1614205969.9191425,17.80,
1614205969.9191425,,1.33
1614205969.9191425,,1.32
1614205969.9191425,16.73,
1614205969.929129,,1.20
1614205969.929129,15.73,
1614205969.929129,,1.00
1614205969.929129,14.70,
1614205969.929129,,0.97
1614205969.929129,13.83,
1614205969.929129,,0.97
1614205969.929129,14.18,
1614205969.9390912,,0.82
1614205969.9390912,13.80,
1614205969.9390912,,0.65
1614205969.9390912,13.08,
1614205969.9390912,,0.70
1614205969.9390912,12.60,
1614205969.949175,,0.77
1614205969.949175,11.52,
1614205969.949175,,0.73
1614205969.949175,11.05,
1614205969.949175,,0.58
1614205969.949175,10.78,
1614205969.95921,,0.63
1614205969.95921,10.60,
1614205969.95921,,0.70
1614205969.95921,10.37,
1614205969.95921,,0.80
1614205969.95921,10.22,
1614205969.969051,,0.77
1614205969.969051,10.07,
1614205969.969051,,0.83
1614205969.969051,9.58,
1614205969.969051,,0.83
1614205969.969051,8.62,
1614205969.969051,,0.80
1614205969.9790475,8.03,
1614205969.9808822,,0.80
1614205969.9818852,7.47,
1614205969.9838662,,0.80
1614205969.984794,6.98,
1614205969.9869266,,0.73
1614205969.9880166,5.98,
1614205969.9899287,,0.77
1614205969.9911468,5.13,
1614205969.9931784,,0.65
1614205969.9941463,4.52,
1614205969.9961803,,0.60
1614205969.9971347,3.82,
1614205969.999163,,0.60
1614205970.0001295,3.15,
1614205970.0021586,,0.65
1614205970.00312,2.57,
1614205970.0051472,,0.62
1614205970.0061119,1.95,
1614205970.008139,,0.62
1614205970.0091386,1.28,
1614205970.0111353,,0.55
1614205970.0120947,0.80,
1614205970.0141509,,0.45
1614205970.0151775,0.38,
1614205970.0171726,,0.45
1614205970.018082,0.03,
1614205970.0201101,,0.35
1614205970.0260599,,0.32
1614205970.0260599,,0.42
1614205970.0260599,-0.28,
1614205970.0260599,-0.58,
1614205970.027055,-0.80,
1614205970.0291793,,0.43
1614205970.0300605,-0.88,
1614205970.0322027,,0.52
1614205970.0330741,-1.00,
1614205970.0350702,,0.55
1614205970.0360346,-1.00,
1614205970.0381763,,0.62
1614205970.039027,-0.88,
1614205970.0410695,,0.70
1614205970.0420556,-0.87,
1614205970.044062,,0.80
1614205970.0460057,-0.63,
1614205970.0470629,,1.05
1614205970.048113,-0.32,
1614205970.050228,,1.37
1614205970.0512326,-0.07,
1614205970.0532656,,1.53
1614205970.0542233,-0.02,
1614205970.0563016,,1.68
1614205970.0573056,0.03,
1614205970.0593488,,1.85
1614205970.0602973,-0.02,
1614205970.0623405,,2.07
1614205970.0632896,0.10,
1614205970.0653286,,2.23
1614205970.0663364,0.15,
1614205970.0683572,,2.32
1614205970.0693493,0.13,
1614205970.0723236,,2.43
1614205970.0793073,0.12,
1614205970.0793073,-0.10,
1614205970.0793073,-0.03,
1614205970.0813022,,2.48
1614205970.0813022,,2.57
1614205970.0813022,,2.68
1614205970.0882819,,2.82
1614205970.0882819,0.00,
1614205970.0882819,0.00,
1614205970.0882819,0.02,
1614205970.0882819,,3.05
1614205970.09327,0.02,
1614205970.0942647,,3.18
1614205970.0952625,,3.35
1614205970.0952625,0.05,
1614205970.0972583,,3.60
1614205970.098283,0.03,
1614205970.100249,,3.93
1614205970.101249,0.08,
1614205970.1052377,,4.13
1614205970.1052377,0.17,
1614205970.1072605,,4.27
1614205970.1072605,0.22,
1614205970.1092262,0.30,
1614205970.110223,,4.40
1614205970.1122165,,4.42
1614205970.1132152,0.20,
1614205970.1142116,,4.35
1614205970.116232,0.23,
1614205970.1172028,,4.18
1614205970.120196,0.25,
1614205970.1211922,,4.02
1614205970.1211922,0.30,
1614205970.1241853,,3.83
1614205970.1251826,0.38,
1614205970.12618,,3.72
1614205970.1271772,0.38,
1614205970.1301692,,3.47
1614205970.1321635,0.37,
1614205970.1341586,,3.22
1614205970.13715,,2.80
1614205970.1391442,,2.47
1614205970.1391442,0.38,
1614205970.1401415,0.38,
1614205970.1401415,0.45,
1614205970.141168,,2.12
1614205970.142137,0.48,
1614205970.144132,,1.67
1614205970.1461263,0.42,
1614205970.1481204,0.37,
1614205970.1491177,,1.27
1614205970.1511133,,0.92
1614205970.1551027,,0.62
1614205970.1556554,0.30,
1614205970.1556554,0.37,
1614205970.156655,,0.32
1614205970.1576521,0.37,
1614205970.159647,,0.10
1614205970.1606443,0.40,
1614205970.1646333,,-0.18
1614205970.1646333,0.30,
1614205970.165631,,-0.28
1614205970.1666281,0.30,
1614205970.1686227,,-0.43
1614205970.1696215,0.20,
1614205970.1716285,,-0.48
1614205970.1726122,0.20,
1614205970.1746473,,-0.50
1614205970.1756403,0.15,
1614205970.1776094,,-0.32
1614205970.178715,-0.07,
1614205970.1807115,,-0.13
1614205970.1817434,-0.12,
1614205970.1837316,,0.03
1614205970.1847126,-0.35,
1614205970.1867003,,0.18
1614205970.1876986,-0.42,
1614205970.1896913,,0.42
1614205970.1906908,-0.55,
1614205970.1926832,,0.53
1614205970.1936827,-0.75,
1614205970.1956754,,0.85
1614205970.1976664,-0.87,
1614205970.1986682,,1.08
1614205970.200658,-0.95,
1614205970.2016559,,1.42
1614205970.2036502,-0.75,
1614205970.2046657,,1.95
1614205970.2066565,-0.55,
1614205970.2076435,,2.68
1614205970.2096336,-0.30,
1614205970.2106354,,3.47
1614205970.2126262,-0.02,
1614205970.213628,,4.32
1614205970.2156181,-0.02,
1614205970.2166197,,5.33
1614205970.2186103,-0.13,
1614205970.220605,,6.08
1614205970.2216022,-0.10,
1614205970.2226036,,6.85
1614205970.224597,0.05,
1614205970.2265897,,7.80
1614205970.2275913,0.17,
1614205970.2295814,,8.75
1614205970.2305841,0.17,
1614205970.2325733,,9.62
1614205970.2335758,0.17,
1614205970.235565,,10.63
1614205970.2365625,0.22,
1614205970.2385569,,11.82
1614205970.23956,0.30,
1614205970.2415535,,12.60
1614205970.242552,0.25,
1614205970.244545,,13.08
1614205970.245544,0.37,
1614205970.247537,,13.75
1614205970.2485363,0.32,
1614205970.2505298,,14.43
1614205970.2515225,0.45,
1614205970.253522,,14.72
1614205970.2545147,0.47,
1614205970.2565134,,14.72
1614205970.2575066,0.63,
1614205970.2604985,,15.50
1614205970.2614958,0.73,
1614205970.2634902,,16.63
1614205970.2644877,0.73,
1614205970.2664824,,18.32
1614205970.26748,0.78,
1614205970.2694738,,17.83
1614205970.2704852,0.92,
1614205970.2724779,,18.32
1614205970.2734637,0.85,
1614205970.2754624,,18.65
1614205970.2764559,0.98,
1614205970.2784543,,19.37
1614205970.279448,0.95,
1614205970.28245,,20.82
1614205970.28245,0.90,
1614205970.2854433,1.00,
1614205970.2884238,1.07,
1614205970.2884238,,21.02
1614205970.2884238,,20.77
1614205970.2914195,,20.17
1614205970.2914195,1.07,
1614205970.2954397,1.03,
1614205970.2964027,,20.90
1614205970.2974,,22.88
1614205970.2983975,1.12,
1614205970.300392,,22.97
1614205970.300392,1.12,
1614205970.3043816,1.10,
1614205970.305379,,22.10
1614205970.3093693,,23.37
1614205970.3093693,1.10,
1614205970.3093693,,23.70
1614205970.3103678,1.15,
1614205970.3123603,1.18,
1614205970.3123603,,24.15
1614205970.318344,1.20,
1614205970.318344,1.30,
1614205970.322334,1.38,
1614205970.322334,,25.57
1614205970.322334,,25.45
1614205970.322334,,24.93
1614205970.325326,1.50,
1614205970.325326,,26.12
1614205970.328317,1.47,
1614205970.328317,,26.48
1614205970.3313096,,26.97
1614205970.3313096,1.55,
1614205970.3343015,,26.88
1614205970.3373306,1.52,
1614205970.3373306,1.50,
1614205970.340287,1.60,
1614205970.340287,,26.38
1614205970.340287,,26.42
1614205970.343303,1.43,
1614205970.343303,,25.73
1614205970.3462694,1.42,
1614205970.3462694,,26.35
1614205970.3502586,,27.08
1614205970.3502586,1.52,
1614205970.3543203,1.48,
1614205970.3543203,,26.78
1614205970.3552458,1.52,
1614205970.3552458,,26.70
1614205970.3582373,1.38,
1614205970.3592346,,25.33
1614205970.3612294,1.50,
1614205970.3622272,,25.85
1614205970.3642576,1.50,
1614205970.365223,,26.85
1614205970.3674679,1.58,
1614205970.368403,,24.43
1614205970.370463,1.55,
1614205970.3713582,,25.28
1614205970.3734603,1.55,
1614205970.374349,,25.60
1614205970.3764493,1.55,
1614205970.3773777,,25.40
1614205970.3794734,1.50,
1614205970.3803742,,24.27
1614205970.3825212,1.50,
1614205970.3835218,,23.47
1614205970.3855152,1.40,
1614205970.3865128,,23.30
1614205970.3885112,1.22,
1614205970.3895044,,22.47
1614205970.3915083,1.23,
1614205970.3925004,,22.73
1614205970.3944952,1.15,
1614205970.3954926,,23.40
1614205970.3985338,1.20,
1614205970.3995302,,22.15
1614205970.401525,1.20,
1614205970.4025257,,22.95
1614205970.4045389,1.15,
1614205970.4055295,,23.25
1614205970.4077463,1.23,
1614205970.4087644,,23.82
1614205970.4107618,1.22,
1614205970.4117668,,25.23
1614205970.4137535,1.25,
1614205970.41475,,26.07
1614205970.4167469,1.33,
1614205970.4177454,,26.23
1614205970.4197383,1.27,
1614205970.4207368,,28.18
1614205970.4227295,1.32,
1614205970.4237437,,28.73
1614205970.4257216,1.15,
1614205970.4268,,30.85
1614205970.4287846,1.15,
1614205970.4298751,,32.97
1614205970.4317818,1.22,
1614205970.432859,,35.13
1614205970.434774,1.55,
1614205970.435781,,36.82
1614205970.4378026,2.03,
1614205970.4388294,,40.55
1614205970.440819,2.23,
1614205970.4417977,,44.22
1614205970.4437938,2.23,
1614205970.4457424,,47.35
1614205970.4467986,2.42,
1614205970.448736,,50.25
1614205970.449758,2.73,
1614205970.45173,,50.62
1614205970.4527562,3.10,
1614205970.4547496,,52.83
1614205970.455717,3.12,
1614205970.457737,,55.37
1614205970.4587197,3.28,
1614205970.4607027,,59.38
1614205970.4617002,3.40,
1614205970.4637156,,60.83
1614205970.4647503,3.55,
1614205970.4666905,,62.95
1614205970.4677029,3.82,
1614205970.4696822,,69.08
1614205970.4706755,4.42,
1614205970.472675,,71.67
1614205970.4736676,4.12,
1614205970.4756672,,74.80
1614205970.477657,4.15,
1614205970.4796517,,77.62
1614205970.4806492,4.33,
1614205970.4826436,,75.22
1614205970.4836411,4.63,
1614205970.4856358,,81.15
1614205970.486633,5.07,
1614205970.4886277,,82.45
1614205970.4896355,3.98,
1614205970.4916236,,87.18
1614205970.4926171,4.33,
1614205970.4948518,,89.60
1614205970.4958591,4.80,
1614205970.498229,,94.83
1614205970.4985597,5.65,
1614205970.501136,,98.62
1614205970.501136,6.48,
1614205970.5039983,,100.88
1614205970.5050402,5.83,
1614205970.5072765,,99.30
1614205970.5072765,7.08,
1614205970.5094306,,100.08
1614205970.5094306,6.15,
1614205970.5094306,,108.90
1614205970.5094306,6.03,
1614205970.5094306,,108.22
1614205970.5094306,8.18,
1614205970.5194364,,110.68
1614205970.5194364,8.20,
1614205970.5194364,,116.77
1614205970.5194364,6.43,
1614205970.5194364,,117.77
1614205970.5194364,8.33,
1614205970.5317352,,118.05
1614205970.5317352,8.80,
1614205970.5317352,7.25,
1614205970.5317352,,130.25
1614205970.5317352,7.55,
1614205970.5317352,,126.68
1614205970.5317352,8.10,
1614205970.5317352,,123.18
1614205970.5409572,8.28,
1614205970.5409572,,126.78
1614205970.5409572,8.58,
1614205970.5409572,,131.08
1614205970.5409572,9.22,
1614205970.5409572,,132.62
1614205970.550966,8.40,
1614205970.550966,,134.27
1614205970.550966,8.35,
1614205970.550966,,136.70
1614205970.550966,7.35,
1614205970.550966,,136.77
1614205970.550966,10.13,
1614205970.550966,,139.60
1614205970.5609634,9.40,
1614205970.5609634,,139.98
1614205970.5609634,8.22,
1614205970.5609634,,139.58
1614205970.5609634,9.93,
1614205970.5609634,,145.10
1614205970.5709672,10.77,
1614205970.5709672,,148.48
1614205970.5709672,11.58,
1614205970.5709672,9.97,
1614205970.580962,,150.53
1614205970.580962,,145.47
1614205970.580962,10.18,
1614205970.580962,,146.03
1614205970.580962,,151.97
1614205970.580962,10.75,
1614205970.580962,9.15,
1614205970.5909643,9.57,
1614205970.5909643,,158.72
1614205970.5909643,12.22,
1614205970.5909643,8.57,
1614205970.5909643,,158.13
1614205970.5909643,,158.88
1614205970.5909643,,164.10
1614205970.6009755,,162.63
1614205970.6009755,9.88,
1614205970.6009755,8.57,
1614205970.6009755,7.57,
1614205970.6009755,,158.12
1614205970.6109624,8.12,
1614205970.6109624,,162.00
1614205970.6109624,,156.12
1614205970.6109624,8.97,
1614205970.6109624,,159.00
1614205970.6109624,8.90,
1614205970.6109624,,166.60
1614205970.6109624,9.37,
1614205970.6109624,,168.62
1614205970.6209624,12.22,
1614205970.6209624,,164.85
1614205970.6209624,11.27,
1614205970.6209624,11.88,
1614205970.6209624,,164.10
1614205970.6209624,,173.10
1614205970.6209624,15.30,
1614205970.6309621,,181.62
1614205970.6309621,14.80,
1614205970.6309621,,178.08
1614205970.6309621,15.67,
1614205970.6309621,,177.30
1614205970.6309621,9.38,
1614205970.6409628,,181.78
1614205970.6409628,12.82,
1614205970.6409628,,194.05
1614205970.6409628,10.67,
1614205970.6409628,,190.17
1614205970.6409628,11.40,
1614205970.6509635,,188.65
1614205970.6509635,15.63,
1614205970.6509635,,188.38
1614205970.6509635,16.78,
1614205970.6509635,,187.83
1614205970.6509635,13.43,
1614205970.6509635,,189.73
1614205970.6609626,12.58,
1614205970.6609626,,191.12
1614205970.6609626,15.22,
1614205970.6609626,,192.73
1614205970.6609626,16.62,
