Time,Flow1,Flow2
1614215714.2736142,-0.03,
1614215714.2758102,,10.28
1614215714.276603,-0.02,
1614215714.2784646,,10.28
1614215714.279622,-0.03,
1614215714.2816823,,10.25
1614215714.2825792,0.02,
1614215714.2849987,,10.17
1614215714.2857046,-0.07,
1614215714.2877696,,10.07
1614215714.2877696,-0.05,
1614215714.2908056,,10.00
1614215714.2918365,0.02,
1614215714.29429,,10.27
1614215714.2947881,0.03,
1614215714.297306,,10.20
1614215714.297306,-0.10,
1614215714.3003495,,10.17
1614215714.3003495,-0.02,
1614215714.3032596,,10.20
1614215714.3032596,-0.07,
1614215714.305864,,10.18
1614215714.306864,-0.07,
1614215714.3093805,,10.18
1614215714.3093805,-0.05,
1614215714.3125148,,10.17
1614215714.3125148,-0.03,
1614215714.3153687,,10.32
1614215714.3153687,-0.07,
1614215714.3184953,,10.20
1614215714.319363,-0.08,
1614215714.3215861,0.02,
1614215714.3215861,,10.13
1614215714.324851,-0.02,
1614215714.324851,,10.22
1614215714.3278751,-0.02,
1614215714.3278751,,10.10
1614215714.3309078,-0.05,
1614215714.3309078,,10.03
1614215714.3337624,-0.02,
1614215714.3337624,,10.18
1614215714.336889,0.07,
1614215714.3377507,,10.02
1614215714.339883,-0.05,
1614215714.3407755,,10.07
1614215714.342879,-0.07,
1614215714.3437693,,10.10
1614215714.3458843,-0.07,
1614215714.3467774,,10.02
1614215714.3487217,-0.12,
1614215714.3497212,,10.23
1614215714.351777,-0.03,
1614215714.352743,,10.17
1614215714.3547297,-0.08,
1614215714.3557045,,10.00
1614215714.3578298,-0.03,
1614215714.3587894,,10.02
1614215714.3607774,-0.07,
1614215714.361782,,9.97
1614215714.3637934,-0.03,
1614215714.3647916,,9.98
1614215714.3667862,-0.08,
1614215714.3677862,,10.02
1614215714.3697782,-0.05,
1614215714.37075,,9.88
1614215714.3727727,0.00,
1614215714.373742,,9.82
1614215714.3757353,-0.03,
1614215714.3767433,,9.80
1614215714.3787313,-0.07,
1614215714.3797245,,9.90
1614215714.3817196,-0.05,
1614215714.382717,,9.77
1614215714.3848245,-0.05,
1614215714.3858244,,9.70
1614215714.3888192,-0.03,
1614215714.3888192,,9.75
1614215714.3908148,-0.03,
1614215714.3918092,,9.78
1614215714.394801,-0.08,
1614215714.394801,,9.83
1614215714.3977928,-0.05,
1614215714.3987894,,9.82
1614215714.400784,-0.02,
1614215714.401783,,9.87
1614215714.403776,-0.07,
1614215714.4047732,,9.78
1614215714.406768,-0.02,
1614215714.4077654,,9.68
1614215714.4097605,-0.02,
1614215714.4107575,,9.75
1614215714.416757,,9.85
1614215714.416757,,9.83
1614215714.4191768,-0.02,
1614215714.4201455,,9.80
1614215714.4211435,-0.03,
1614215714.4231386,-0.02,
1614215714.4231386,,9.87
1614215714.424135,0.00,
1614215714.4251323,-0.07,
1614215714.4271276,,9.83
1614215714.429122,,9.82
1614215714.432114,0.02,
1614215714.432114,,9.90
1614215714.4351056,-0.07,
1614215714.4351056,,9.78
1614215714.4361029,-0.07,
1614215714.4371014,-0.05,
1614215714.4380982,,9.80
1614215714.4420865,,9.87
1614215714.443084,-0.08,
1614215714.4440813,0.00,
1614215714.4440813,,9.92
1614215714.4460988,-0.08,
1614215714.4520602,,9.78
1614215714.4530675,,9.68
1614215714.4530675,-0.08,
1614215714.4530675,,9.75
1614215714.4540553,-0.03,
1614215714.455054,-0.07,
1614215714.45605,,9.75
1614215714.458044,-0.07,
1614215714.4590418,,9.60
1614215714.4610488,-0.08,
1614215714.4660501,,9.68
1614215714.4660501,,9.67
1614215714.4660501,-0.08,
1614215714.4680183,-0.03,
1614215714.4690151,,9.60
1614215714.472008,-0.05,
1614215714.472008,,9.57
1614215714.473013,-0.03,
1614215714.4740016,,9.55
1614215714.4759974,-0.08,
1614215714.4769943,,9.48
1614215714.479019,0.00,
1614215714.4800138,,9.53
1614215714.4829783,-0.03,
1614215714.4839761,,9.50
1614215714.4869986,-0.03,
1614215714.4869986,,9.53
1614215714.4889638,0.03,
1614215714.491955,,9.55
1614215714.4949524,,9.52
1614215714.4969428,0.02,
1614215714.4969428,,9.45
1614215714.4989355,-0.13,
1614215714.4989355,0.00,
1614215714.5009308,,9.50
1614215714.5019484,-0.07,
1614215714.5019484,,9.63
1614215714.5049198,,9.43
1614215714.505917,-0.07,
1614215714.5079117,-0.02,
1614215714.508909,,9.40
1614215714.5109036,,9.43
1614215714.5148926,-0.05,
1614215714.5148926,-0.08,
1614215714.5148926,,9.42
1614215714.5158906,-0.08,
1614215714.5168881,,9.33
1614215714.5188825,-0.15,
1614215714.5208774,,9.48
1614215714.526861,,9.42
1614215714.526861,-0.05,
1614215714.5278585,,9.37
1614215714.5278585,-0.12,
1614215714.5278585,-0.05,
1614215714.528856,,9.38
1614215714.5308504,-0.05,
1614215714.531848,,9.27
1614215714.5338428,0.02,
1614215714.534873,,9.38
1614215714.5368676,0.00,
1614215714.5378804,,9.18
1614215714.5418215,,9.22
1614215714.543817,-0.07,
1614215714.5478349,,9.02
1614215714.5478349,-0.07,
1614215714.5478349,-0.08,
1614215714.548832,,9.05
1614215714.548832,-0.08,
1614215714.5498009,,9.02
1614215714.5517945,-0.05,
1614215714.5528274,,9.00
1614215714.5547874,0.00,
1614215714.5558157,,8.98
1614215714.5597734,,8.85
1614215714.5597734,-0.10,
1614215714.5657868,-0.07,
1614215714.5657868,-0.02,
1614215714.5657868,,8.93
1614215714.5667572,,9.03
1614215714.5667572,-0.08,
1614215714.56875,,8.90
1614215714.569775,-0.03,
1614215714.5717423,,8.87
1614215714.5727644,-0.05,
1614215714.5747588,,8.97
1614215714.575756,-0.05,
1614215714.5777547,,8.90
1614215714.5787551,0.05,
1614215714.5808065,,8.95
1614215714.58272,-0.05,
1614215714.5837302,,8.88
1614215714.585719,-0.02,
1614215714.5867188,,8.92
1614215714.5887113,-0.03,
1614215714.5897095,,8.93
1614215714.5917017,-0.05,
1614215714.5927527,,8.73
1614215714.5947511,-0.07,
1614215714.5957682,,8.77
1614215714.5977433,-0.07,
1614215714.5987425,,8.90
1614215714.6007366,-0.05,
1614215714.6017547,,8.97
1614215714.6037285,-0.05,
1614215714.6047266,,9.02
1614215714.6067226,-0.03,
1614215714.607737,,8.95
1614215714.6097124,-0.02,
1614215714.6107287,,8.98
1614215714.6127052,-0.02,
1614215714.6137211,,8.92
1614215714.6156971,-0.05,
1614215714.6167197,,8.97
1614215714.618689,-0.08,
1614215714.6206827,,9.00
1614215714.6216786,-0.02,
1614215714.6236744,,8.97
1614215714.6246707,-0.10,
1614215714.6266716,,8.82
1614215714.6276894,-0.07,
1614215714.6296601,,9.02
1614215714.630657,0.00,
1614215714.6326559,,8.93
1614215714.6336803,0.00,
1614215714.635642,,9.02
1614215714.6366668,0.00,
1614215714.6386335,,8.85
1614215714.639633,-0.02,
1614215714.6416256,,8.75
1614215714.642651,-0.13,
1614215714.6446185,,8.83
1614215714.6456418,-0.10,
1614215714.6476107,,8.67
1614215714.648635,-0.05,
1614215714.6506321,,8.72
1614215714.651641,-0.07,
1614215714.6536255,,8.77
1614215714.6546123,-0.03,
1614215714.6566567,,8.72
1614215714.657699,-0.05,
1614215714.6596947,,8.68
1614215714.6606908,0.00,
1614215714.662687,,8.73
1614215714.6636884,0.00,
1614215714.6657279,,8.65
1614215714.6668165,-0.07,
1614215714.6688712,,8.67
1614215714.669828,-0.03,
1614215714.6718233,,8.68
1614215714.6728609,0.00,
1614215714.6749015,,8.80
1614215714.6758742,-0.10,
1614215714.67799,,8.77
1614215714.6789696,0.02,
1614215714.6809556,,8.72
1614215714.6819355,-0.03,
1614215714.6839426,,8.87
1614215714.684939,-0.08,
1614215714.6869316,,8.73
1614215714.687943,-0.02,
1614215714.6899388,,8.75
1614215714.6909158,-0.07,
1614215714.6929114,,8.68
1614215714.6939077,-0.08,
1614215714.6959038,,8.57
1614215714.6969,-0.12,
1614215714.6989079,,8.62
1614215714.699901,-0.10,
1614215714.7018862,,8.62
1614215714.7038631,-0.07,
1614215714.7048573,,8.62
1614215714.7068558,-0.02,
1614215714.7078485,,8.55
1614215714.7098424,-0.08,
1614215714.7108676,,8.32
1614215714.7128348,-0.10,
1614215714.7138636,,8.43
1614215714.7158287,-0.10,
1614215714.7168288,,8.35
1614215714.7188196,-0.03,
1614215714.720815,,8.32
1614215714.7218206,-0.05,
1614215714.7229517,,8.13
1614215714.7239523,0.00,
1614215714.7269452,,7.98
1614215714.7279422,-0.02,
1614215714.7299366,,7.88
1614215714.7309337,-0.05,
1614215714.7329369,,7.80
1614215714.7339804,-0.02,
1614215714.735987,,7.87
1614215714.736991,-0.03,
1614215714.738981,,7.68
1614215714.7399855,0.00,
1614215714.741963,,7.60
1614215714.7429602,-0.05,
1614215714.745109,,7.52
1614215714.7461064,-0.07,
1614215714.7481008,,7.42
1614215714.7491095,-0.05,
1614215714.751101,,7.45
1614215714.7521007,-0.03,
1614215714.754085,,7.25
1614215714.7550814,0.00,
1614215714.7570772,,7.28
1614215714.7580745,-0.08,
1614215714.7601311,,7.32
1614215714.7610664,0.03,
1614215714.7630863,,7.17
1614215714.764081,-0.05,
1614215714.7660692,,7.05
1614215714.7670515,-0.03,
1614215714.76905,,6.95
1614215714.7700434,-0.02,
1614215714.7720373,,6.93
1614215714.7730353,-0.03,
1614215714.7750328,,6.85
1614215714.776031,0.00,
1614215714.7780247,,6.95
1614215714.7790222,-0.03,
1614215714.7810175,,6.85
1614215714.7820103,0.03,
1614215714.7840054,,7.00
1614215714.7850025,0.03,
1614215714.787001,,6.90
1614215714.7879941,-0.08,
1614215714.789994,,6.88
1614215714.7909865,0.00,
1614215714.7929852,,6.78
1614215714.7939785,0.00,
1614215714.7959769,,6.78
1614215714.7969706,0.02,
1614215714.798965,,6.68
1614215714.799962,-0.02,
1614215714.802954,,6.87
1614215714.802954,-0.02,
1614215714.8059473,,6.80
1614215714.8059473,-0.05,
1614215714.808938,,6.75
1614215714.808938,-0.02,
1614215714.8119302,,6.60
1614215714.8119302,-0.13,
1614215714.814922,,6.70
1614215714.814922,-0.02,
1614215714.8179154,,6.55
1614215714.8179154,0.03,
1614215714.820906,,6.62
1614215714.820906,0.02,
1614215714.823898,,6.65
1614215714.824957,-0.03,
1614215714.82733,,6.57
1614215714.8279145,-0.02,
1614215714.8302817,,6.58
1614215714.8302817,0.02,
1614215714.83297,,6.52
1614215714.8341122,-0.02,
1614215714.8363295,,6.75
1614215714.836918,0.00,
1614215714.8384364,,6.72
1614215714.840089,0.00,
1614215714.8424664,,6.62
1614215714.8431063,0.00,
1614215714.8451009,,6.58
1614215714.8461888,-0.02,
1614215714.8482413,,6.63
1614215714.8482413,-0.03,
1614215714.8511531,,6.75
1614215714.8520877,0.07,
1614215714.8540819,,6.72
1614215714.8550885,-0.07,
1614215714.8575335,,6.63
1614215714.8581054,-0.02,
1614215714.8602715,,6.73
1614215714.861293,-0.03,
1614215714.8636181,,6.68
1614215714.864383,-0.02,
1614215714.8666372,,6.67
1614215714.8673072,0.02,
1614215714.8696356,,6.67
1614215714.8700266,-0.03,
1614215714.8720233,,6.62
1614215714.8730273,-0.03,
1614215714.875774,,6.68
1614215714.875774,-0.03,
1614215714.8784993,,6.60
1614215714.8794322,-0.05,
1614215714.8818514,,6.50
1614215714.8825407,-0.02,
1614215714.8847756,,6.50
1614215714.8854067,-0.02,
1614215714.8871975,,6.45
1614215714.8880272,-0.08,
1614215714.8901522,,6.28
1614215714.891152,-0.07,
1614215714.894012,,6.07
1614215714.8944724,-0.03,
1614215714.897067,,6.03
1614215714.8974986,-0.03,
1614215714.8999426,,5.85
1614215714.9006004,-0.02,
1614215714.9029925,,5.82
1614215714.9029925,0.00,
1614215714.9055917,,5.73
1614215714.906594,0.02,
1614215714.9091728,,5.62
1614215714.909621,-0.07,
1614215714.9120667,,5.33
1614215714.9127643,-0.02,
1614215714.9150536,,5.27
1614215714.915562,-0.05,
1614215714.9182072,,5.17
1614215714.9182072,0.00,
1614215714.9216022,,4.93
1614215714.9216022,0.00,
1614215714.9266262,0.03,
1614215714.927592,,4.87
1614215714.9301264,,4.73
1614215714.9321573,0.00,
1614215714.9321573,0.03,
1614215714.9351192,,4.73
1614215714.937113,,4.48
1614215714.9401047,,4.30
1614215714.9401047,,4.23
1614215714.9411001,-0.10,
1614215714.9411001,-0.08,
1614215714.9411001,-0.02,
1614215714.9440923,-0.02,
1614215714.945305,-0.05,
1614215714.949294,0.02,
1614215714.951289,,4.00
1614215714.951289,,3.87
1614215714.951289,,3.65
1614215714.9532921,0.02,
1614215714.9542813,-0.05,
1614215714.955279,,3.48
1614215714.955279,,3.25
1614215714.9583018,,3.08
1614215714.9622595,-0.02,
1614215714.9622595,-0.03,
1614215714.9622595,,2.85
1614215714.9642546,-0.08,
1614215714.965252,,2.67
1614215714.9682436,,2.38
1614215714.9702384,0.00,
1614215714.9742572,,2.07
1614215714.9742572,,1.87
1614215714.9742572,0.02,
1614215714.975225,0.02,
1614215714.975225,,1.52
1614215714.976223,0.02,
1614215714.9792144,0.02,
1614215714.9792144,,1.28
1614215714.982207,,1.05
1614215714.982207,-0.07,
1614215714.9871933,-0.08,
1614215714.9912248,,0.82
1614215714.9912248,,0.60
1614215714.9912248,-0.02,
1614215714.993182,,0.37
1614215714.9951856,-0.02,
1614215714.9961696,,0.02
1614215714.9961696,-0.17,
1614215714.9971707,,-0.47
1614215714.9971707,-0.38,
1614215715.0001585,0.25,
1614215715.0001585,,-0.60
1614215715.0031514,,-1.00
1614215715.0031514,0.88,
1614215715.0071409,1.38,
1614215715.0071409,,-1.58
1614215715.0111296,,-2.02
1614215715.0111296,2.15,
1614215715.0121284,3.30,
1614215715.0161161,,-2.22
1614215715.0171282,4.63,
1614215715.0181112,,-2.27
1614215715.0191388,,-0.58
1614215715.020106,6.25,
1614215715.022111,8.20,
1614215715.0260897,10.28,
1614215715.0280845,14.22,
1614215715.0310993,,1.22
1614215715.0310993,,1.10
1614215715.0310993,16.33,
1614215715.033071,,0.87
1614215715.033071,,-0.08
1614215715.0340686,22.63,
1614215715.038061,,2.57
1614215715.038061,,1.25
1614215715.038061,26.73,
1614215715.0390687,,-0.97
1614215715.04105,28.23,
1614215715.0430446,,0.60
1614215715.0470338,31.98,
1614215715.0470338,35.58,
1614215715.0470338,,0.88
1614215715.050026,,0.13
1614215715.050026,37.87,
1614215715.0510232,,-0.12
1614215715.0530176,41.28,
1614215715.055013,,-0.07
1614215715.0560102,44.28,
1614215715.057007,,0.12
1614215715.0590022,47.20,
1614215715.061994,50.73,
1614215715.0639887,,-0.08
1614215715.0639887,,-0.02
1614215715.0689754,53.75,
1614215715.0689754,,0.13
1614215715.0699728,55.58,
1614215715.0719676,57.03,
1614215715.0719676,,0.02
1614215715.072965,,-0.20
1614215715.0749593,59.27,
1614215715.0759568,,-0.12
1614215715.0769536,61.02,
1614215715.078949,,0.12
1614215715.0809436,64.50,
1614215715.081941,,0.18
1614215715.087925,67.25,
1614215715.087925,,0.20
1614215715.0889237,,0.10
1614215715.0889237,68.75,
1614215715.0899196,69.83,
1614215715.090917,,0.10
1614215715.0929224,72.62,
1614215715.0949063,,0.18
1614215715.095904,73.35,
1614215715.0969112,,0.22
1614215715.0988955,75.30,
1614215715.099893,,0.20
1614215715.1018922,77.38,
1614215715.1028848,,0.18
1614215715.1058774,78.92,
1614215715.1058774,,-0.08
1614215715.10887,79.78,
1614215715.10887,,-0.12
1614215715.111861,81.70,
1614215715.111861,,-0.20
1614215715.114825,82.03,
1614215715.114825,,-0.10
1614215715.1178155,83.07,
1614215715.1178155,,0.12
1614215715.1208534,84.37,
1614215715.1208534,,-0.02
1614215715.123834,,-0.40
1614215715.123834,84.77,
1614215715.1268234,,-0.07
1614215715.1268234,86.30,
1614215715.1298156,,-0.17
1614215715.1298156,85.77,
1614215715.1328077,,-0.07
1614215715.1328077,87.02,
1614215715.1358032,,-0.03
1614215715.1358032,85.78,
1614215715.1387677,,0.22
1614215715.1397579,87.55,
1614215715.141782,,0.13
1614215715.1427486,84.92,
1614215715.1447773,,0.08
1614215715.145742,85.43,
1614215715.147766,,0.00
1614215715.1487634,85.47,
1614215715.1507607,,0.12
1614215715.1517532,84.93,
1614215715.1537201,,-0.10
1614215715.1547172,84.83,
1614215715.1567123,,-0.13
1614215715.1577096,84.37,
1614215715.1597316,,0.13
1614215715.160729,84.80,
1614215715.162724,,0.05
1614215715.1636927,84.00,
1614215715.1666427,,-0.08
1614215715.1676428,82.43,
1614215715.1696374,,0.07
1614215715.170641,83.20,
1614215715.1726296,,-0.03
1614215715.1736267,82.50,
1614215715.1756213,,0.08
1614215715.176931,83.73,
1614215715.177948,,0.08
1614215715.1799448,81.27,
1614215715.1809685,,0.22
1614215715.1829367,81.70,
1614215715.1839337,,-0.07
1614215715.1863406,82.97,
1614215715.187348,,-0.17
1614215715.189343,82.48,
1614215715.1903412,,-0.02
1614215715.192302,84.47,
1614215715.1933317,,0.03
1614215715.1953287,82.70,
1614215715.1963255,,0.17
1614215715.1983173,84.52,
1614215715.1993136,,0.08
1614215715.2013085,84.98,
1614215715.202275,,-0.12
1614215715.2043018,85.82,
1614215715.2052763,,-0.18
1614215715.2072613,84.43,
1614215715.2082584,,-0.35
1614215715.2112792,85.87,
1614215715.2112792,,0.08
1614215715.2142725,85.87,
1614215715.2142725,,-0.07
1614215715.217235,85.15,
1614215715.217235,,0.08
1614215715.220258,85.92,
1614215715.220258,,-0.05
1614215715.223218,87.90,
1614215715.223218,,0.12
1614215715.2262402,87.52,
1614215715.2262402,,0.13
1614215715.229231,88.40,
1614215715.229231,,0.02
1614215715.2321951,89.82,
1614215715.2331975,,0.17
1614215715.235211,89.77,
1614215715.236191,,-0.05
1614215715.2391765,89.50,
1614215715.2391765,,-0.05
1614215715.2421825,,0.08
1614215715.2421825,90.02,
1614215715.2448254,,-0.07
1614215715.2448254,90.57,
1614215715.2478206,,-0.07
1614215715.2478206,92.00,
1614215715.2503347,,-0.05
1614215715.2513347,91.07,
1614215715.2539072,,0.02
1614215715.2539072,90.33,
1614215715.2568984,,0.25
1614215715.2568984,92.07,
1614215715.2599108,,0.03
1614215715.2599108,92.05,
1614215715.2629116,,0.02
1614215715.2638807,91.52,
1614215715.2662232,,0.10
1614215715.2662232,90.28,
1614215715.2692168,,0.15
1614215715.2692168,89.32,
1614215715.27221,,0.08
1614215715.2732396,89.25,
1614215715.2748365,,0.27
1614215715.2758353,88.55,
1614215715.2781417,,0.23
1614215715.2790728,87.37,
1614215715.2811124,,0.22
1614215715.2821429,86.92,
1614215715.2844515,,0.03
1614215715.2855859,85.97,
1614215715.2872393,,-0.03
1614215715.2882133,84.47,
1614215715.290521,,-0.13
1614215715.2918544,85.95,
1614215715.29355,,0.02
1614215715.2949207,83.83,
1614215715.2965028,,0.18
1614215715.297674,85.13,
1614215715.2995408,,0.22
1614215715.3007686,86.53,
1614215715.3026009,,0.23
1614215715.304266,85.52,
1614215715.3052657,,0.30
1614215715.3073106,83.57,
1614215715.308351,,0.13
1614215715.3104715,84.73,
1614215715.311692,,-0.03
1614215715.3131635,85.83,
1614215715.314753,,-0.05
1614215715.3166273,86.15,
1614215715.3177633,,0.08
1614215715.3196836,84.87,
1614215715.3204443,,0.33
1614215715.3227985,85.22,
1614215715.323798,,0.38
1614215715.3258924,85.57,
1614215715.3267636,,0.18
1614215715.3289628,84.22,
1614215715.3289628,,0.02
1614215715.3322039,84.37,
1614215715.3327105,,-0.03
1614215715.335276,83.05,
1614215715.335848,,-0.05
1614215715.3374317,83.18,
1614215715.3384335,,0.12
1614215715.3410642,83.17,
1614215715.3417485,,0.05
1614215715.3441517,80.92,
1614215715.3447762,,-0.03
1614215715.3468006,81.72,
1614215715.3477764,,-0.07
1614215715.3507652,80.80,
1614215715.3507652,,-0.02
1614215715.3533883,80.58,
1614215715.3533883,,0.22
1614215715.3563821,80.02,
1614215715.3563821,,0.08
1614215715.3599825,80.48,
1614215715.3599825,,0.07
1614215715.3630507,,0.10
1614215715.363209,80.15,
1614215715.3660727,,0.22
1614215715.3660727,78.60,
1614215715.3691986,,0.10
1614215715.3691986,77.87,
1614215715.3721163,,-0.13
1614215715.3721163,77.95,
1614215715.375065,,0.08
1614215715.375065,78.65,
1614215715.3782213,,0.15
1614215715.3782213,78.47,
1614215715.3810558,,0.13
1614215715.3816633,78.45,
1614215715.3840265,,0.17
1614215715.3848174,78.50,
1614215715.387344,,0.05
1614215715.3877714,78.72,
1614215715.3899379,,0.25
1614215715.3907707,78.02,
1614215715.3932056,,0.08
1614215715.3942783,78.35,
1614215715.3962605,,0.07
1614215715.3973775,78.90,
1614215715.3992066,,0.05
1614215715.4004588,79.12,
1614215715.4023366,,0.02
1614215715.4035192,79.77,
1614215715.4050002,,0.02
1614215715.4066288,79.40,
1614215715.408118,,0.07
1614215715.409745,79.57,
1614215715.4109893,,-0.08
1614215715.4127417,80.35,
1614215715.414251,,-0.07
1614215715.4158728,80.77,
1614215715.417465,,0.03
1614215715.4186068,79.88,
1614215715.4201345,,0.18
1614215715.4220796,80.60,
1614215715.4233923,,0.12
1614215715.4252632,81.37,
1614215715.4265385,,-0.18
1614215715.4281116,80.33,
1614215715.4294949,,-0.07
1614215715.431015,79.35,
1614215715.4325695,,-0.03
1614215715.4344687,79.77,
1614215715.4351985,,-0.02
1614215715.437197,80.18,
1614215715.4421833,79.97,
1614215715.445176,,0.00
1614215715.445176,,-0.02
1614215715.445176,,-0.13
1614215715.4481077,80.00,
1614215715.449106,80.17,
1614215715.4511278,,0.17
1614215715.452098,,0.13
1614215715.4540925,81.15,
1614215715.4540925,81.23,
1614215715.4540925,,-0.22
1614215715.4570844,,-0.25
1614215715.4570844,82.25,
1614215715.4590807,81.80,
1614215715.462071,,-0.25
1614215715.462071,,-0.35
1614215715.462071,81.50,
1614215715.4659219,82.27,
1614215715.4699109,82.03,
1614215715.470942,,-0.12
1614215715.470942,,-0.07
1614215715.470942,82.45,
1614215715.471906,,0.03
1614215715.4778898,,-0.07
1614215715.4778898,,0.03
1614215715.4778898,82.10,
1614215715.4778898,82.02,
1614215715.4808822,,0.08
1614215715.4818792,81.42,
1614215715.4828768,,-0.02
1614215715.4838748,81.35,
1614215715.486874,,0.03
1614215715.486874,81.92,
1614215715.4898589,,0.18
1614215715.4908886,81.12,
1614215715.4938476,80.88,
1614215715.495842,80.83,
1614215715.4998314,80.03,
1614215715.4998314,,0.25
1614215715.4998314,,0.03
1614215715.4998314,,0.08
1614215715.5018258,,0.07
1614215715.5018258,81.20,
1614215715.5048232,,0.08
1614215715.505815,80.05,
1614215715.5078099,,0.30
1614215715.5088072,79.78,
1614215715.5108025,,0.18
1614215715.5127969,78.65,
1614215715.5137937,,-0.08
1614215715.51482,77.52,
1614215715.5167859,,0.02
1614215715.5177834,77.50,
1614215715.5197783,,0.05
1614215715.5247653,77.37,
1614215715.5247653,,0.23
1614215715.5247653,77.32,
1614215715.527779,,0.17
1614215715.5287545,76.23,
1614215715.530749,,0.22
1614215715.530749,76.32,
1614215715.533741,,0.13
1614215715.533741,75.52,
1614215715.5367332,76.62,
1614215715.5407226,,-0.02
1614215715.5407226,,0.08
1614215715.5417202,76.05,
1614215715.5427172,,0.15
1614215715.5447118,,0.00
1614215715.5467424,77.00,
1614215715.5467424,76.28,
1614215715.5496986,,0.07
1614215715.5496986,76.93,
1614215715.550696,,-0.18
1614215715.5526905,75.83,
1614215715.5526905,,-0.25
1614215715.55668,,0.02
1614215715.5596719,,0.12
1614215715.5636616,76.68,
1614215715.5636616,76.55,
1614215715.5636616,,0.17
1614215715.5636616,76.85,
1614215715.5646594,76.90,
1614215715.5646594,,0.35
1614215715.567651,77.85,
1614215715.5686476,,0.03
1614215715.570643,78.38,
1614215715.5716486,,-0.12
1614215715.5736344,78.07,
1614215715.5796192,,0.02
1614215715.5796192,,0.03
1614215715.5816135,,-0.07
1614215715.5816135,78.23,
1614215715.5826108,77.38,
1614215715.5826108,78.15,
1614215715.5836163,,-0.27
1614215715.586612,78.17,
1614215715.586612,,-0.22
1614215715.5896032,77.15,
1614215715.5896032,,0.02
1614215715.592584,77.75,
1614215715.592584,,0.28
1614215715.5975707,,0.30
1614215715.5975707,77.80,
1614215715.598581,,0.07
1614215715.598581,76.62,
1614215715.60156,,-0.07
1614215715.60156,75.27,
1614215715.6045523,,0.07
1614215715.6045523,75.87,
1614215715.6075444,,-0.07
1614215715.6075444,74.72,
1614215715.6106668,,0.03
1614215715.6106668,74.08,
1614215715.6138408,,0.05
1614215715.6144083,73.20,
1614215715.616799,,0.07
1614215715.6174366,70.97,
1614215715.6198733,,0.15
1614215715.6205418,68.50,
1614215715.6225853,,0.05
1614215715.623536,68.02,
1614215715.6259165,,0.05
1614215715.626819,67.62,
1614215715.6285763,,0.05
1614215715.6299329,66.95,
1614215715.6320262,,0.12
1614215715.6330652,65.18,
1614215715.6350245,,0.20
1614215715.6361659,65.08,
1614215715.6376545,,0.23
1614215715.6385796,64.20,
1614215715.6406832,,0.15
1614215715.6423628,63.12,
1614215715.6440773,,0.07
1614215715.6454668,62.10,
1614215715.6470761,,0.00
1614215715.6481714,62.73,
1614215715.649176,,-0.13
1614215715.6516829,62.63,
1614215715.6531043,,-0.05
1614215715.654585,62.77,
1614215715.6560426,,0.00
1614215715.6579106,62.70,
1614215715.658707,,0.00
1614215715.6606386,62.13,
1614215715.6620765,,0.05
1614215715.6640625,62.53,
1614215715.6651084,,-0.12
1614215715.6671896,62.27,
1614215715.6681275,,-0.10
1614215715.6701238,62.33,
1614215715.671121,,-0.03
1614215715.6731267,61.65,
1614215715.6741133,,0.10
1614215715.676108,62.33,
1614215715.6772282,,0.05
1614215715.679111,63.40,
1614215715.6801083,,0.07
1614215715.6821027,63.28,
1614215715.6832426,,0.23
1614215715.6853397,64.43,
1614215715.6862442,,0.12
1614215715.6882412,64.42,
1614215715.6892643,,0.15
1614215715.6920254,64.13,
1614215715.6923432,,0.00
1614215715.694932,65.10,
1614215715.694932,,0.02
1614215715.6980503,64.88,
1614215715.6980503,,0.07
1614215715.701045,65.07,
1614215715.701045,,0.13
1614215715.704248,64.18,
1614215715.704248,,-0.02
1614215715.707406,,-0.05
1614215715.707406,65.25,
1614215715.710397,,-0.05
1614215715.710397,64.77,
1614215715.7132354,,0.00
1614215715.713791,64.03,
1614215715.7162294,,0.05
1614215715.7162294,64.38,
1614215715.7196205,,-0.02
1614215715.7196205,62.88,
1614215715.7226307,,-0.10
1614215715.7231028,62.63,
1614215715.7256577,,0.12
1614215715.7262008,64.13,
1614215715.7284634,,0.17
1614215715.7295227,64.13,
1614215715.73174,,0.23
1614215715.73174,63.23,
1614215715.7347016,,0.13
1614215715.7356014,64.57,
1614215715.7375345,,0.03
1614215715.7385416,64.78,
1614215715.7406485,,-0.03
1614215715.7416697,64.28,
1614215715.7436874,,-0.03
1614215715.744899,64.05,
1614215715.7467065,,-0.02
1614215715.7477074,64.92,
1614215715.7497022,,0.00
1614215715.7506983,65.88,
1614215715.7524393,,-0.05
1614215715.7536392,64.83,
1614215715.7554362,,-0.02
1614215715.7567968,64.90,
1614215715.7584317,,-0.15
1614215715.7602525,65.48,
1614215715.7618124,,-0.12
1614215715.7629788,65.73,
1614215715.764803,,-0.17
1614215715.7665033,65.68,
1614215715.7677946,,-0.02
1614215715.769593,66.50,
1614215715.7706065,,0.15
1614215715.7727394,66.03,
1614215715.7738962,,0.07
1614215715.7757514,65.78,
1614215715.7769403,,0.03
1614215715.778502,66.37,
1614215715.7795863,,0.05
1614215715.7819638,66.72,
1614215715.7829795,,-0.08
1614215715.7850986,67.15,
1614215715.7861075,,0.08
1614215715.787596,67.15,
1614215715.7885957,,0.07
1614215715.7909203,65.80,
1614215715.7921767,,-0.02
