Time,Tag,Flow,EIT
1616978765.350077,,"763741932, 36.67, -114.57
",
1616978765.352609,,"763744492, 37.73, -110.50
",
1616978765.3551757,,"763747044, 39.43, -107.77
",
1616978765.3576856,,"763749608, 32.08, -106.68
",
1616978765.3596823,,"763752156, 29.00, -109.78
",
1616978765.362744,,"763754708, 29.32, -108.05
",
1616978765.3653107,,"763757244, 31.07, -105.60
",
1616978765.3678365,,"763759800, 28.93, -106.02
",
1616978765.3703718,,"763762348, 29.48, -104.62
",
1616978765.3729198,,"763764912, 30.98, -100.72
",
1616978765.3754675,,"763767464, 32.70, -101.27
",
1616978765.378017,,"763770028, 37.03, -101.72
",
1616978765.3806415,,"763772576, 33.08, -100.62
",
1616978765.3831854,,"763775132, 30.93, -102.68
",
1616978765.3857403,,"763777688, 30.28, -108.37
",
1616978765.3881874,,"763780248, 29.73, -108.53
",
1616978765.3907378,,"763782804, 28.57, -105.35
",
1616978765.3934202,,"763785364, 26.87, -104.60
",
1616978765.3959363,,"763787916, 26.68, -106.90
",
1616978765.3983672,,"763790476, 26.52, -107.68
",
1616978765.4010067,,"763793028, 25.37, -107.93
",
1616978765.403563,,"763795592, 32.52, -107.50
",
1616978765.4055874,,"763798144, 31.13, -109.12
",
1616978765.4085746,,"763800712, 27.43, -108.57
",
1616978765.4105668,,"763803264, 27.58, -106.18
",
1616978765.4135623,,"763805828, 26.17, -106.45
",
1616978765.4155526,,"763808380, 29.73, -109.48
",
1616978765.418544,,"763810940, 30.80, -105.00
",
1616978765.4205399,,"763813488, 32.15, -101.80
",
1616978765.423531,,"763816048, 32.68, -102.23
",
1616978765.4255292,,"763818604, 27.53, -99.85
",
1616978765.428518,,"763821120, 26.85, -97.98
",
1616978765.4305155,,"763823628, 25.98, -96.80
",
1616978765.433505,,"763826136, 26.63, -97.57
",
1616978765.4355001,,"763828652, 24.68, -95.60
",
1616978765.4384913,,"763831160, 23.37, -95.83
",
1616978765.440487,,"763833680, 24.43, -94.52
",
1616978765.4434788,,"763836188, 24.18, -93.48
",
1616978765.4464517,,"763838708, 23.68, -92.62
",
1616978765.4484713,,"763841220, 25.32, -92.83
",
1616978765.4514391,,"763843740, 24.30, -90.97
",
1616978765.4534588,,"763846248, 21.82, -92.72
",
1616978765.4564254,,"763848764, 23.68, -94.63
",
1616978765.458445,,"763851276, 23.87, -92.08
",
1616978765.4614232,,"763853780, 20.15, -89.33
",
1616978765.4634082,,"763856300, 19.55, -88.32
",
1616978765.4664242,,"763858808, 21.00, -86.68
",
1616978765.46842,,"763861320, 21.62, -86.60
",
1616978765.4714146,,"763863828, 22.67, -88.07
",
1616978765.4734063,,"763866340, 23.97, -90.62
",
1616978765.4763978,,"763868844, 24.12, -90.58
",
1616978765.478368,,"763871364, 22.35, -88.45
",
1616978765.4813602,,"763873872, 21.47, -89.27
",
1616978765.4833841,,"763876392, 20.87, -92.78
",
1616978765.486372,,"763878900, 20.43, -93.78
",
1616978765.488367,,"763881412, 21.87, -94.27
",
1616978765.4913535,,"763883928, 22.40, -97.95
",
1616978765.493348,,"763886436, 23.22, -94.23
",
1616978765.496327,,"763888960, 24.53, -91.32
",
1616978765.4983158,,"763891472, 22.92, -89.22
",
1616978765.501308,,"763893992, 24.18, -90.87
",
1616978765.5033028,,"763896504, 25.08, -88.82
",
1616978765.5062947,,"763899012, 21.37, -84.07
",
1616978765.5082896,,"763901520, 20.98, -84.15
",
1616978765.5112817,,"763904040, 23.02, -81.47
",
1616978765.5132763,,"763906544, 22.08, -81.73
",
1616978765.5162685,,"763909048, 20.30, -82.45
",
1616978765.5182633,,"763911564, 19.73, -81.10
",
1616978765.5212555,,"763914072, 20.68, -80.90
",
1616978765.52325,,"763916588, 19.83, -80.72
",
1616978765.5262423,,"763919096, 19.43, -80.07
",
1616978765.5282373,,"763921608, 18.42, -79.85
",
1616978765.5312293,,"763924108, 17.42, -75.93
",
1616978765.533224,,"763926628, 16.27, -75.55
",
1616978765.5362163,,"763929136, 13.90, -76.22
",
1616978765.538211,,"763931656, 13.87, -74.82
",
1616978765.5412033,,"763934164, 13.58, -74.77
",
1616978765.5431979,,"763936672, 16.48, -72.42
",
1616978765.5461905,,"763939188, 16.28, -68.62
",
1616978765.5481853,,"763941700, 14.88, -67.92
",
1616978765.551179,,"763944216, 14.27, -67.13
",
1616978765.5531735,,"763946728, 13.20, -67.45
",
1616978765.5561657,,"763949248, 13.38, -63.18
",
1616978765.5581605,,"763951748, 14.82, -62.40
",
1616978765.5611525,,"763954264, 15.57, -62.35
",
1616978765.5631473,,"763956776, 14.12, -61.48
",
1616978765.5661397,,"763959292, 12.50, -60.53
",
1616978765.568134,,"763961804, 13.38, -61.23
",
1616978765.5711262,,"763964316, 13.53, -59.35
",
1616978765.5731213,,"763966836, 13.50, -59.85
",
1616978765.5761137,,"763969344, 16.20, -61.17
",
1616978765.5781078,,"763971864, 14.90, -60.17
",
1616978765.5811002,,"763974376, 13.75, -57.03
",
1616978765.5840921,,"763976888, 14.18, -52.35
",
1616978765.586087,,"763979400, 13.20, -50.08
",
1616978765.5890791,,"763981912, 12.03, -46.15
",
1616978765.591073,,"763984420, 10.78, -44.27
",
1616978765.5940652,,"763986928, 9.73, -40.58
",
1616978765.5960593,,"763989404, 8.08, -37.62
",
1616978765.5980542,,"763991868, 8.60, -35.92
",
1616978765.6010463,,"763994344, 8.55, -36.87
",
1616978765.603041,,"763996800, 6.35, -36.37
",
1616978765.6060328,,"763999276, 4.93, -37.02
",
1616978765.608028,,"764001740, 4.60, -39.45
",
1616978765.61102,,"764004204, 4.30, -40.00
",
1616978765.6130147,,"764006672, 4.58, -39.88
",
1616978765.616026,,"764009136, 4.62, -42.40
",
1616978765.6180358,,"764011608, 5.58, -44.38
",
1616978765.6210217,,"764014076, 6.25, -44.12
",
1616978765.6230166,,"764016544, 6.87, -45.90
",
1616978765.6259813,,"764019016, 7.47, -45.15
",
1616978765.6280038,,"764021484, 8.35, -45.10
",
1616978765.6299932,,"764023960, 8.55, -45.07
",
1616978765.6329875,,"764026424, 8.93, -41.90
",
1616978765.6349816,,"764028888, 8.32, -38.53
",
1616978765.6379747,,"764031364, 7.28, -35.87
",
1616978765.6399684,,"764033832, 7.02, -33.15
",
1616978765.6429636,,"764036304, 6.07, -30.55
",
1616978765.6449559,,"764038756, 5.02, -28.82
",
1616978765.6479475,,"764041212, 5.60, -27.02
",
1616978765.6499467,,"764043680, 3.90, -26.50
",
1616978765.6529374,,"764046140, 4.28, -26.17
",
1616978765.6549056,,"764048612, 9.80, -7.20
",
1616978765.6569276,,"764051024, 17.05, 9.85
",
1616978765.6598926,,"764053484, -0.42, -3.97
",
1616978765.6619132,,"764055912, -2.68, -3.35
",
1616978765.664881,,"764058336, -2.97, -3.02
",
1616978765.6668754,,"764060764, -1.23, -2.22
",
1616978765.6698666,,"764063188, 0.12, -0.78
",
1616978765.6718602,,"764065600, 2.58, 1.52
",
1616978765.6738698,,"764068016, 3.43, 2.63
",
1616978765.6768477,,"764070432, 2.27, 1.30
",
1616978765.6788425,,"764072844, 0.25, -1.10
",
1616978765.681835,,"764075264, -1.48, -2.50
",
1616978765.6838312,,"764077684, -1.62, -1.98
",
1616978765.6868215,,"764080108, -0.42, -0.43
",
1616978765.6888506,,"764082532, 1.17, 0.93
",
1616978765.6908388,,"764084944, 1.72, 1.28
",
1616978765.6938324,,"764087368, 1.22, 0.47
",
1616978765.6958263,,"764089780, 0.05, -0.77
",
1616978765.6988182,,"764092180, -0.95, -1.53
",
1616978765.7008128,,"764094608, -1.03, -1.40
",
1616978765.70278,,"764097024, -0.48, -0.58
",
1616978765.7058005,,"764099440, 0.38, 0.28
",
1616978765.707767,,"764101848, 0.90, 0.67
",
1616978765.7107587,,"764104244, 0.77, 0.35
",
1616978765.7127538,,"764106648, 0.17, -0.40
",
1616978765.7147484,,"764109068, -0.32, -0.92
",
1616978765.7177403,,"764111480, -0.52, -0.88
",
1616978765.7197354,,"764113892, -0.17, -0.47
",
1616978765.722727,,"764116320, 0.27, 0.12
",
1616978765.7247224,,"764118724, 0.53, 0.35
",
1616978765.7267172,,"764121140, 0.48, 0.27
",
1616978765.7297091,,"764123544, 0.22, -0.07
",
1616978765.7324352,,"764125948, -0.20, -0.37
",
1616978765.7348545,,"764128372, -0.32, -0.50
",
1616978765.7371767,,"764130784, -0.17, -0.22
",
1616978765.7396657,,"764133204, 0.07, 0.07
",
1616978765.742038,,"764135600, 0.30, 0.22
",
1616978765.744443,,"764138008, 0.27, 0.20
",
1616978765.7468388,,"764140412, 0.12, -0.03
",
1616978765.7487843,,"764142824, -0.08, -0.17
",
1616978765.7516105,,"764145220, -0.23, -0.28
",
1616978765.7540317,,"764147636, -0.17, -0.20
",
1616978765.756532,,"764150060, -0.02, -0.05
",
1616978765.7588656,,"764152456, 0.13, 0.12
",
1616978765.7613332,,"764154864, 0.13, 0.17
",
1616978765.763495,,"764157280, 0.08, 0.03
",
1616978765.766091,,"764159668, -0.07, -0.10
",
1616978765.7681303,,"764162088, -0.12, -0.20
",
1616978765.77091,,"764164500, -0.15, -0.13
",
1616978765.7732823,,"764166916, 0.00, -0.07
",
1616978765.7756636,,"764169288, 0.03, 0.05
",
1616978765.777987,,"764171676, 0.13, 0.10
",
1616978765.779757,,"764174080, 0.07, 0.07
",
1616978765.7828052,,"764176476, 0.00, -0.08
",
1616978765.7848039,,"764178840, -0.08, -0.10
",
1616978765.7867973,,"764181244, -0.10, -0.20
",
1616978765.789789,,"764183664, -0.05, -0.03
",
1616978765.7917836,,"764186064, 0.03, 0.03
",
1616978765.7947726,,"764188452, 0.03, 0.03
",
1616978765.7967896,,"764190852, 0.02, -0.02
",
1616978765.7987888,,"764193244, -0.05, -0.05
",
1616978765.8014362,,"764195644, -0.07, -0.12
",
1616978765.804431,,"764198060, -0.07, -0.10
",
1616978765.8067527,,"764200468, -0.07, -0.02
",
1616978765.809031,,"764202868, -0.03, -0.05
",
1616978765.8113723,,"764205276, 0.00, 0.00
",
1616978765.8128998,,"764207604, 0.03, 0.02
",
1616978765.816182,,"764209992, -0.02, -0.02
",
1616978765.8184586,,"764212400, -0.02, 0.03
",
1616978765.8209338,,"764214792, -0.08, -0.12
",
1616978765.8233402,,"764217200, -0.05, -0.08
",
1616978765.825697,,"764219604, -0.02, -0.02
",
1616978765.828109,,"764221992, 0.03, -0.02
",
1616978765.8304355,,"764224388, -0.02, -0.03
",
1616978765.832833,,"764226792, 0.00, -0.02
",
1616978765.8353286,,"764229148, -0.02, 0.03
",
1616978765.8375988,,"764231540, -0.02, -0.05
",
1616978765.8400073,,"764233948, -0.05, 0.00
",
1616978765.8423667,,"764236304, -0.05, -0.07
",
1616978765.8447092,,"764238704, 0.02, -0.05
",
1616978765.8471186,,"764241108, -0.02, 0.00
",
1616978765.849539,,"764243472, -0.02, -0.12
",
1616978765.8518927,,"764245880, -0.02, -0.07
",
1616978765.8543427,,"764248288, -0.03, -0.07
",
1616978765.8566937,,"764250676, -0.02, -0.05
",
1616978765.8590477,,"764253076, -0.02, -0.05
",
1616978765.8614638,,"764255484, 0.00, -0.03
",
1616978765.8638587,,"764257840, 0.03, -0.07
",
1616978765.8661857,,"764260232, -0.02, -0.03
",
1616978765.8685656,,"764262640, -0.03, -0.05
",
1616978765.8709943,,"764265040, -0.02, -0.03
",
1616978765.8733745,,"764267436, -0.02, -0.05
",
1616978765.8757865,,"764269844, -0.03, -0.02
",
1616978765.8781161,,"764272244, -0.05, -0.02
",
1616978765.880591,,"764274640, -0.02, 0.00
",
1616978765.8828647,,"764277012, 0.00, 0.05
",
1616978765.8852646,,"764279372, 0.00, 0.00
",
1616978765.8875525,,"764281700, 0.02, 0.00
",
1616978765.8899224,,"764284068, 0.00, 0.02
",
1616978765.892432,,"764286428, -0.03, -0.03
",
1616978765.8947608,,"764288828, -0.02, 0.02
",
1616978765.8970742,,"764291228, 0.02, -0.02
",
1616978765.8988097,,"764293620, 0.03, 0.02
",
1616978765.9019067,,"764296008, 0.07, 0.05
",
1616978765.9042828,,"764298408, 0.05, 0.05
",
1616978765.906308,,"764300796, 0.08, 0.07
",
1616978765.9083018,,"764303188, 0.07, 0.07
",
1616978765.9112992,,"764305588, 0.07, 0.03
",
1616978765.9132895,,"764307980, 0.08, 0.05
",
1616978765.9152803,,"764310372, 0.08, 0.13
",
1616978765.9182763,,"764312780, 0.13, 0.10
",
1616978765.9202752,,"764315176, 0.13, 0.13
",
1616978765.9232633,,"764317580, 0.15, 0.15
",
1616978765.925258,,"764319996, 0.18, 0.10
",
1616978765.92725,,"764322400, 0.15, 0.15
",
1616978765.9302413,,"764324804, 0.18, 0.13
",
1616978765.9322357,,"764327216, 0.20, 0.12
",
1616978765.9352276,,"764329620, 0.25, 0.07
",
1616978765.9372225,,"764332016, 0.20, 0.13
",
1616978765.9391925,,"764334428, 0.28, 0.13
",
1616978765.9422145,,"764336828, 0.33, 0.15
",
1616978765.9442077,,"764339244, 0.43, 0.12
",
1616978765.9471962,,"764341652, 0.42, 0.10
",
1616978765.9491913,,"764344056, 0.53, 0.17
",
1616978765.951186,,"764346468, 0.65, 0.18
",
1616978765.9542305,,"764348876, 0.82, 0.22
",
1616978765.9561481,,"764351280, 0.93, 0.25
",
1616978765.9591403,,"764353692, 1.13, 0.22
",
1616978765.9611351,,"764356104, 1.32, 0.23
",
1616978765.9641273,,"764358516, 1.62, 0.18
",
1616978765.966122,,"764360936, 1.85, 0.13
",
1616978765.9681168,,"764363332, 2.17, 0.25
",
1616978765.9711092,,"764365744, 2.88, 0.42
",
1616978765.9731038,,"764368160, 3.32, 0.13
",
1616978765.9760957,,"764370568, 3.18, -0.65
",
1616978765.9780905,,"764372984, 1.60, -1.87
",
1616978765.9800856,,"764375408, -2.12, -4.92
",
1616978765.9830775,,"764377840, -1.12, 0.00
",
1616978765.9850724,,"764380224, -2.47, -2.00
",
1616978765.9880645,,"764382640, 0.90, 3.03
",
1616978765.9900596,,"764385040, -0.50, 0.22
",
1616978765.992054,,"764387460, 0.50, 1.52
",
1616978765.9950461,,"764389868, -1.23, -0.47
",
1616978765.997041,,"764392288, 0.60, 1.17
",
1616978766.0000331,,"764394708, -0.17, 0.42
",
1616978766.0020278,,"764397112, 0.07, 0.13
",
1616978766.0040228,,"764399508, -0.45, 0.28
",
1616978766.007015,,"764401924, 0.13, -0.05
",
1616978766.0090096,,"764404328, 0.00, 0.52
",
1616978766.0120015,,"764406692, -0.25, -0.43
",
1616978766.0139964,,"764409116, 0.00, 0.38
",
1616978766.0159912,,"764411484, -0.15, -0.25
",
1616978766.0189834,,"764413900, 0.17, 0.43
",
1616978766.0209782,,"764416312, -0.30, -0.27
",
1616978766.0239704,,"764418724, 0.15, 0.37
",
1616978766.025965,,"764421136, -0.15, -0.10
",
1616978766.0279598,,"764423552, 0.12, 0.17
",
1616978766.030952,,"764425960, -0.13, -0.10
",
1616978766.0329468,,"764428380, 0.03, 0.10
",
1616978766.0359387,,"764430776, -0.02, 0.08
",
1616978766.0379336,,"764433172, -0.02, -0.08
",
1616978766.0399287,,"764435580, -0.17, -0.02
",
1616978766.0429204,,"764437984, -0.03, -0.03
",
1616978766.0449157,,"764440384, -0.03, 0.10
",
1616978766.0479078,,"764442792, -0.03, -0.07
",
1616978766.0499027,,"764445192, -0.03, 0.10
",
1616978766.0518975,,"764447596, -0.08, 0.00
",
1616978766.0548892,,"764449968, 0.02, 0.08
",
1616978766.0568843,,"764452356, -0.10, -0.05
",
1616978766.0598998,,"764454764, -0.03, 0.10
",
1616978766.0618992,,"764457176, -0.08, 0.00
",
1616978766.0638943,,"764459540, -0.05, 0.02
",
1616978766.0668905,,"764461936, -0.03, 0.05
",
1616978766.0688865,,"764464340, -0.08, -0.03
",
1616978766.0718675,,"764466728, -0.07, 0.05
",
1616978766.0738637,,"764469124, 0.00, 0.07
",
1616978766.0758586,,"764471492, -0.07, -0.03
",
1616978766.0788503,,"764473884, -0.07, -0.02
",
1616978766.0808454,,"764476284, -0.08, -0.02
",
1616978766.0838258,,"764478696, -0.10, 0.05
",
1616978766.0858333,,"764481088, -0.03, 0.02
",
1616978766.0878296,,"764483480, -0.08, -0.07
",
1616978766.0908237,,"764485888, -0.03, -0.08
",
1616978766.0928175,,"764488284, -0.02, -0.07
",
1616978766.0948095,,"764490684, -0.05, 0.00
",
1616978766.0978055,,"764493056, -0.03, -0.03
",
1616978766.0997999,,"764495456, -0.07, 0.05
",
1616978766.102792,,"764497852, -0.05, 0.03
",
1616978766.1047864,,"764500256, -0.02, 0.02
",
1616978766.1067812,,"764502648, -0.07, -0.12
",
1616978766.1097782,,"764505056, -0.05, 0.00
",
1616978766.1117399,,"764507432, -0.10, -0.03
",
1616978766.1147327,,"764509840, 0.02, 0.05
",
1616978766.116727,,"764512228, -0.07, -0.07
",
1616978766.1187217,,"764514636, -0.03, 0.03
",
1616978766.1217136,,"764517032, -0.02, 0.02
",
1616978766.1237085,,"764519436, -0.05, -0.05
",
1616978766.1267285,,"764521836, -0.03, 0.02
",
1616978766.1287212,,"764524228, -0.05, -0.03
",
1616978766.1306987,,"764526636, -0.07, -0.03
",
1616978766.1336827,,"764529036, -0.02, -0.03
",
1616978766.1356995,,"764531436, -0.07, 0.00
",
1616978766.1386695,,"764533808, 0.00, 0.02
",
1616978766.1406646,,"764536168, -0.05, -0.07
",
1616978766.1426716,,"764538568, 0.00, 0.07
",
1616978766.1456513,,"764540936, -0.07, 0.03
",
1616978766.1476464,,"764543332, -0.05, -0.03
",
1616978766.1506386,,"764545732, -0.05, -0.02
",
1616978766.152634,,"764548140, -0.03, -0.02
",
1616978766.154628,,"764550540, -0.10, -0.02
",
1616978766.15762,,"764552944, 0.00, 0.02
",
1616978766.1596153,,"764555312, -0.07, -0.02
",
1616978766.16161,,"764557712, -0.08, -0.03
",
1616978766.164603,,"764560112, 0.00, 0.03
",
1616978766.1666205,,"764562480, -0.08, -0.10
",
1616978766.1696165,,"764564884, -0.03, 0.00
",
1616978766.171611,,"764567248, 0.00, -0.02
",
1616978766.1736057,,"764569620, -0.10, -0.07
",
1616978766.176598,,"764572024, -0.02, 0.02
",
1616978766.1785936,,"764574420, -0.02, -0.02
",
1616978766.1815577,,"764576824, -0.10, -0.08
",
1616978766.1835778,,"764579232, 0.02, 0.10
",
1616978766.1855462,,"764581628, -0.12, -0.13
",
1616978766.1885693,,"764584052, -0.08, -0.05
",
1616978766.1905615,,"764586452, 0.07, 0.10
",
1616978766.1935565,,"764588852, -0.15, -0.17
",
1616978766.1955488,,"764591276, -0.02, 0.10
",
1616978766.1975434,,"764593676, 0.07, 0.03
",
1616978766.2005346,,"764596068, -0.28, -0.25
",
1616978766.2025292,,"764598484, 0.10, 0.25
",
1616978766.2055213,,"764600880, 0.02, -0.03
",
1616978766.2075167,,"764603272, -0.28, -0.28
",
1616978766.2104504,,"764605692, 0.23, 0.38
",
1616978766.2128243,,"764608096, -0.17, -0.23
",
1616978766.2152283,,"764610512, -0.30, -0.12
",
1616978766.2176342,,"764612936, 0.33, 0.38
",
1616978766.2196746,,"764615344, -0.42, -0.60
",
1616978766.2224452,,"764617768, 0.02, 0.27
",
1616978766.2247539,,"764620164, 0.32, 0.15
",
1616978766.2272213,,"764622572, -0.58, -0.60
",
1616978766.228843,,"764624992, 0.27, 0.63
",
1616978766.2320518,,"764627396, 0.03, -0.15
",
1616978766.2344465,,"764629800, -0.63, -0.60
",
1616978766.2365806,,"764632224, 0.73, 0.95
",
1616978766.2386043,,"764634632, -0.30, -0.68
",
1616978766.2416415,,"764637048, -0.45, -0.08
",
1616978766.2440345,,"764639460, 0.85, 0.88
",
1616978766.2463837,,"764641856, -1.05, -1.28
",
1616978766.2488568,,"764644272, 0.15, 0.82
",
1616978766.2512524,,"764646684, 0.80, 0.22
",
1616978766.2532778,,"764649088, -1.33, -1.27
",
1616978766.2560773,,"764651512, 1.00, 1.52
",
1616978766.258381,,"764653928, -0.17, -0.65
",
1616978766.2610157,,"764656344, -1.27, -0.82
",
1616978766.263228,,"764658768, 1.47, 1.85
",
1616978766.2658525,,"764661184, -0.90, -1.58
",
1616978766.2679617,,"764663600, -0.23, 0.35
",
1616978766.2704878,,"764666020, 1.25, 1.12
",
1616978766.2729537,,"764668436, -1.82, -2.18
",
1616978766.2753565,,"764670860, 0.72, 1.87
",
1616978766.2777605,,"764673284, 0.60, -0.55
",
1616978766.2797728,,"764675692, -1.68, -1.13
",
1616978766.282481,,"764678116, 1.87, 2.15
",
1616978766.2850065,,"764680540, -1.32, -2.15
",
1616978766.2874546,,"764682964, -0.38, 0.47
",
1616978766.289745,,"764685380, 1.67, 1.37
",
1616978766.2922337,,"764687796, -1.90, -2.52
",
1616978766.2946405,,"764690220, 1.10, 2.20
",
1616978766.2970345,,"764692640, 0.10, -0.72
",
1616978766.2990744,,"764695052, -1.78, -1.40
",
1616978766.3018594,,"764697472, 1.77, 2.17
",
1616978766.3042777,,"764699896, -0.92, -1.88
",
1616978766.306682,,"764702312, -0.30, 0.58
",
1616978766.3090205,,"764704720, 1.37, 1.03
",
1616978766.3115149,,"764707140, -1.92, -2.13
",
1616978766.3133724,,"764709568, 0.68, 1.97
",
1616978766.3163085,,"764711988, 0.45, -0.77
",
1616978766.3186328,,"764714396, -1.53, -1.33
",
1616978766.3211315,,"764716824, 1.73, 2.12
",
1616978766.3235533,,"764719252, -1.17, -2.00
",
1616978766.3259535,,"764721672, -0.40, 0.63
",
1616978766.3282583,,"764724080, 1.58, 1.10
",
1616978766.3307545,,"764726500, -1.70, -2.17
",
1616978766.333144,,"764728916, 0.88, 1.60
",
1616978766.3354838,,"764731320, 0.25, -0.15
",
1616978766.3379147,,"764733740, -1.75, -1.32
",
1616978766.3404539,,"764736164, 1.50, 1.93
",
1616978766.3428047,,"764738584, -0.62, -1.72
",
1616978766.3451092,,"764741004, -0.60, 0.40
",
1616978766.347645,,"764743412, 1.42, 1.12
",
1616978766.349995,,"764745840, -1.68, -2.23
",
1616978766.3524592,,"764748268, 0.27, 1.52
",
1616978766.3548598,,"764750676, 0.80, -0.03
",
1616978766.3572607,,"764753088, -1.62, -1.47
",
1616978766.3593001,,"764755504, 1.43, 1.87
",
1616978766.3620825,,"764757920, -0.77, -1.12
",
1616978766.3644457,,"764760352, -0.88, -0.28
",
1616978766.3668509,,"764762764, 1.50, 1.48
",
1616978766.3688295,,"764765176, -1.32, -1.93
",
1616978766.3716576,,"764767612, 0.33, 1.18
",
1616978766.3741271,,"764770028, 0.68, 0.17
",
1616978766.3764815,,"764772440, -1.72, -1.50
",
1616978766.3789294,,"764774864, 1.00, 1.73
",
1616978766.38131,,"764777276, 0.00, -0.78
",
1616978766.383716,,"764779656, -1.02, -0.67
",
1616978766.386136,,"764782072, 1.40, 1.63
",
1616978766.3878472,,"764784484, -1.03, -1.58
",
1616978766.3908372,,"764786912, -0.40, 0.40
",
1616978766.3933623,,"764789312, 1.15, 0.85
",
1616978766.3957632,,"764791724, -1.53, -1.77
",
1616978766.3982902,,"764794156, 0.92, 1.48
",
1616978766.400633,,"764796568, 0.42, -0.40
",
1616978766.4030597,,"764798988, -1.42, -0.90
",
1616978766.4054408,,"764801408, 1.22, 1.55
",
1616978766.4074628,,"764803824, -0.57, -1.32
",
1616978766.409458,,"764806252, -0.50, 0.03
",
1616978766.412425,,"764808648, 1.12, 1.20
",
1616978766.4144201,,"764811064, -1.13, -1.97
",
1616978766.417412,,"764813496, 0.18, 0.92
",
1616978766.4194067,,"764815900, 0.75, 0.43
",
1616978766.4214015,,"764818308, -1.43, -1.53
",
1616978766.4243934,,"764820740, 1.15, 1.57
",
1616978766.4263887,,"764823152, -0.15, -0.83
",
1616978766.4293804,,"764825568, -1.08, -0.45
",
1616978766.431375,,"764827988, 1.25, 1.32
",
1616978766.43337,,"764830400, -1.00, -1.63
",
1616978766.436362,,"764832824, 0.05, 0.55
",
1616978766.4383569,,"764835224, 1.10, 0.82
",
1616978766.4413486,,"764837628, -1.32, -1.78
",
1616978766.4433432,,"764840060, 0.60, 1.15
",
1616978766.445372,,"764842468, 0.30, -0.02
",
1616978766.44836,,"764844868, -1.15, -1.18
",
1616978766.450354,,"764847300, 1.23, 1.45
",
1616978766.453343,,"764849708, -0.30, -1.00
",
1616978766.4553125,,"764852116, -0.77, -0.08
",
1616978766.4573073,,"764854532, 1.13, 1.08
",
1616978766.4602995,,"764856940, -1.17, -1.58
",
1616978766.4622943,,"764859364, 0.15, 0.77
",
1616978766.4652863,,"764861776, 0.88, 0.57
",
1616978766.467281,,"764864180, -1.30, -1.53
",
1616978766.4702733,,"764866608, 0.80, 1.37
",
1616978766.4722679,,"764869016, -0.05, -0.18
",
1616978766.4742627,,"764871424, -1.15, -0.85
",
1616978766.4772546,,"764873852, 1.03, 1.33
",
1616978766.4792497,,"764876264, -0.53, -1.12
",
1616978766.4822419,,"764878688, -0.42, 0.20
",
1616978766.4842367,,"764881104, 0.97, 0.88
",
1616978766.4862318,,"764883496, -1.22, -1.43
",
1616978766.4892237,,"764885924, 0.08, 0.95
",
1616978766.491218,,"764888328, 0.63, 0.33
",
1616978766.4942102,,"764890736, -1.22, -1.28
",
1616978766.4962053,,"764893160, 0.88, 1.38
",
1616978766.4982002,,"764895572, -0.07, -0.73
",
1616978766.5011919,,"764897984, -1.02, -0.60
",
1616978766.503187,,"764900404, 1.02, 1.20
",
1616978766.5061789,,"764902812, -0.70, -1.23
",
1616978766.508174,,"764905232, -0.18, 0.32
",
1616978766.5101686,,"764907652, 0.77, 0.72
",
1616978766.5131607,,"764910056, -0.98, -1.38
",
1616978766.5151558,,"764912476, 0.30, 1.03
",
1616978766.518148,,"764914888, 0.37, 0.13
",
1616978766.5201423,,"764917288, -1.05, -1.12
",
1616978766.5231345,,"764919708, 0.93, 1.30
",
1616978766.5251293,,"764922128, -0.03, -0.92
",
1616978766.527124,,"764924536, -0.82, -0.43
",
1616978766.530124,,"764926956, 0.97, 1.07
",
1616978766.532111,,"764929368, -0.83, -1.18
",
1616978766.5351026,,"764931788, 0.08, 0.45
",
1616978766.5370977,,"764934192, 0.78, 0.45
",
1616978766.5390928,,"764936596, -1.02, -1.22
",
1616978766.5420847,,"764939016, 0.48, 1.07
",
1616978766.5440795,,"764941424, 0.10, -0.07
",
1616978766.547072,,"764943828, -1.13, -0.93
",
1616978766.5490665,,"764946248, 0.80, 1.20
",
1616978766.5510612,,"764948664, -0.28, -0.95
",
1616978766.554053,,"764951076, -0.57, -0.25
",
1616978766.5560482,,"764953488, 0.87, 0.93
",
1616978766.55904,,"764955904, -0.97, -1.18
",
1616978766.5610352,,"764958324, -0.15, 0.62
",
1616978766.5640275,,"764960736, 0.62, 0.28
",
1616978766.566022,,"764963144, -0.98, -1.08
",
1616978766.5680165,,"764965560, 0.70, 1.07
",
1616978766.5710087,,"764967968, -0.15, -0.30
",
1616978766.5730035,,"764970384, -0.92, -0.65
",
1616978766.5759957,,"764972800, 0.78, 1.05
",
1616978766.577991,,"764975212, -0.53, -1.07
",
1616978766.5799854,,"764977624, -0.22, 0.00
",
1616978766.5829773,,"764979996, 0.87, 0.67
",
1616978766.5849724,,"764982412, -0.80, -1.17
",
1616978766.5879657,,"764984828, 0.17, 0.78
",
1616978766.5899599,,"764987232, 0.38, 0.02
",
1616978766.5919547,,"764989636, -0.92, -0.82
",
1616978766.5949469,,"764992040, 0.72, 1.02
",
1616978766.5969417,,"764994444, 0.00, -0.45
",
1616978766.5999336,,"764996824, -0.68, -0.42
",
1616978766.6019287,,"764999224, 0.78, 0.90
",
1616978766.603923,,"765001628, -0.65, -0.92
",
1616978766.6069155,,"765004052, -0.43, 0.17
",
1616978766.6089108,,"765006464, 0.68, 0.57
",
