Time,Tag,Flow,EIT
1616978120.4712226,,"116452596, 39.92, -116.85
",
1616978120.4737232,,"116455148, 38.43, -117.03
",
1616978120.475491,,"116457704, 38.83, -119.70
",
1616978120.4788675,,"116460244, 40.78, -118.67
",
1616978120.4814148,,"116462800, 40.23, -120.97
",
1616978120.4838412,,"116465344, 37.07, -119.40
",
1616978120.4865267,,"116467896, 36.13, -114.00
",
1616978120.4889748,,"116470444, 34.40, -113.87
",
1616978120.49165,,"116473000, 31.98, -115.78
",
1616978120.4941254,,"116475548, 30.00, -119.62
",
1616978120.496602,,"116478104, 33.78, -124.32
",
1616978120.4988997,,"116480656, 35.95, -121.25
",
1616978120.50167,,"116483212, 31.97, -122.80
",
1616978120.5039911,,"116485760, 33.95, -123.57
",
1616978120.506866,,"116488316, 33.10, -122.85
",
1616978120.5093863,,"116490868, 34.30, -116.83
",
1616978120.5119364,,"116493424, 35.88, -118.70
",
1616978120.5143628,,"116495972, 38.62, -116.98
",
1616978120.5169666,,"116498532, 39.77, -114.75
",
1616978120.5196366,,"116501080, 37.65, -113.00
",
1616978120.522023,,"116503632, 32.02, -111.73
",
1616978120.5245461,,"116506180, 35.03, -112.15
",
1616978120.5271924,,"116508732, 34.93, -111.95
",
1616978120.529639,,"116511284, 35.68, -112.37
",
1616978120.5322638,,"116513840, 37.37, -112.50
",
1616978120.5347197,,"116516388, 38.43, -114.90
",
1616978120.53739,,"116518948, 40.62, -113.22
",
1616978120.5400133,,"116521504, 39.02, -113.63
",
1616978120.542538,,"116524056, 38.27, -119.20
",
1616978120.5448945,,"116526608, 37.30, -115.22
",
1616978120.5476365,,"116529168, 37.37, -114.43
",
1616978120.5498712,,"116531724, 41.32, -114.67
",
1616978120.552563,,"116534280, 43.93, -110.70
",
1616978120.5551498,,"116536832, 38.52, -107.42
",
1616978120.5576534,,"116539384, 33.32, -107.80
",
1616978120.5601656,,"116541940, 34.53, -113.08
",
1616978120.5627987,,"116544484, 32.88, -117.22
",
1616978120.5653372,,"116547044, 35.17, -116.72
",
1616978120.5679398,,"116549596, 34.62, -115.73
",
1616978120.5704734,,"116552156, 34.28, -114.98
",
1616978120.5730333,,"116554704, 31.85, -111.02
",
1616978120.5750878,,"116557256, 32.03, -107.45
",
1616978120.5781357,,"116559800, 30.32, -104.58
",
1616978120.5806413,,"116562360, 29.22, -108.55
",
1616978120.5831635,,"116564912, 27.70, -110.12
",
1616978120.5856125,,"116567476, 28.68, -110.37
",
1616978120.5882049,,"116570028, 28.33, -110.50
",
1616978120.5907178,,"116572584, 26.02, -106.65
",
1616978120.5933537,,"116575128, 24.58, -103.00
",
1616978120.595841,,"116577680, 25.05, -100.55
",
1616978120.598367,,"116580224, 28.82, -97.70
",
1616978120.6008976,,"116582736, 28.95, -96.42
",
1616978120.6033726,,"116585244, 25.80, -94.88
",
1616978120.6056192,,"116587752, 25.40, -96.92
",
1616978120.6083398,,"116590252, 26.73, -93.20
",
1616978120.6110163,,"116592768, 24.67, -87.63
",
1616978120.613401,,"116595276, 20.45, -85.57
",
1616978120.6154184,,"116597788, 23.12, -88.53
",
1616978120.618481,,"116600300, 22.48, -87.03
",
1616978120.6207972,,"116602800, 17.88, -84.22
",
1616978120.6233761,,"116605316, 17.03, -82.53
",
1616978120.625508,,"116607820, 18.03, -82.75
",
1616978120.6283927,,"116610332, 19.52, -82.52
",
1616978120.6303103,,"116612836, 18.23, -82.88
",
1616978120.6334238,,"116615352, 16.10, -81.00
",
1616978120.6353042,,"116617856, 16.90, -77.37
",
1616978120.6382928,,"116620372, 19.43, -76.55
",
1616978120.640952,,"116622880, 16.48, -78.55
",
1616978120.643435,,"116625388, 15.25, -79.32
",
1616978120.6454372,,"116627904, 18.88, -77.43
",
1616978120.6483886,,"116630412, 17.88, -72.50
",
1616978120.6510386,,"116632924, 14.82, -70.40
",
1616978120.6530387,,"116635432, 14.55, -68.30
",
1616978120.6560302,,"116637948, 14.55, -67.12
",
1616978120.6584277,,"116640464, 12.95, -67.48
",
1616978120.6609824,,"116642976, 14.17, -70.88
",
1616978120.6633615,,"116645484, 12.95, -71.82
",
1616978120.6653152,,"116648000, 12.48, -72.33
",
1616978120.6683068,,"116650508, 14.60, -72.18
",
1616978120.6703017,,"116653016, 12.02, -68.65
",
1616978120.6732945,,"116655528, 11.78, -68.33
",
1616978120.6752887,,"116658036, 12.57, -70.55
",
1616978120.6782806,,"116660548, 15.58, -69.25
",
1616978120.680275,,"116663056, 15.57, -69.38
",
1616978120.683267,,"116665568, 14.42, -69.62
",
1616978120.6852612,,"116668068, 15.22, -66.52
",
1616978120.6882532,,"116670588, 15.30, -68.12
",
1616978120.6902478,,"116673096, 15.07, -68.53
",
1616978120.6932397,,"116675608, 15.28, -67.87
",
1616978120.6952345,,"116678112, 16.22, -68.23
",
1616978120.6982265,,"116680628, 17.00, -66.20
",
1616978120.700222,,"116683136, 18.33, -67.03
",
1616978120.7032135,,"116685640, 16.98, -68.33
",
1616978120.7052083,,"116688156, 14.30, -67.87
",
1616978120.7082005,,"116690664, 15.55, -68.27
",
1616978120.7101953,,"116693176, 15.52, -68.98
",
1616978120.7131872,,"116695684, 15.13, -69.05
",
1616978120.715182,,"116698196, 16.12, -69.12
",
1616978120.7181742,,"116700708, 17.80, -69.85
",
1616978120.720169,,"116703216, 15.78, -64.93
",
1616978120.723161,,"116705732, 15.15, -66.50
",
1616978120.725156,,"116708240, 14.28, -66.63
",
1616978120.7281482,,"116710752, 13.85, -64.80
",
1616978120.730143,,"116713260, 11.73, -64.02
",
1616978120.733135,,"116715772, 11.55, -60.93
",
1616978120.7351298,,"116718284, 11.07, -59.62
",
1616978120.7381222,,"116720796, 11.42, -56.32
",
1616978120.7401168,,"116723304, 11.40, -54.37
",
1616978120.7431087,,"116725824, 9.80, -52.80
",
1616978120.7451038,,"116728284, 9.33, -49.82
",
1616978120.748128,,"116730752, 9.10, -48.80
",
1616978120.7501185,,"116733224, 7.43, -47.05
",
1616978120.7530832,,"116735684, 8.00, -47.45
",
1616978120.755078,,"116738152, 8.17, -47.95
",
1616978120.7580702,,"116740616, 7.82, -48.73
",
1616978120.760065,,"116743080, 8.40, -49.18
",
1616978120.763058,,"116745552, 7.28, -49.95
",
1616978120.7650518,,"116748016, 7.92, -50.13
",
1616978120.7670467,,"116750492, 7.97, -51.43
",
1616978120.7700388,,"116752960, 8.85, -52.28
",
1616978120.7720337,,"116755420, 10.12, -50.75
",
1616978120.7750535,,"116757940, 9.78, -50.78
",
1616978120.7770514,,"116760400, 9.93, -49.43
",
1616978120.780042,,"116762876, 9.90, -48.77
",
1616978120.7820387,,"116765336, 10.57, -47.63
",
1616978120.7849996,,"116767852, 9.93, -44.80
",
1616978120.7869945,,"116770316, 8.40, -41.67
",
1616978120.7899864,,"116772784, 7.37, -38.55
",
1616978120.7919815,,"116775260, 7.12, -35.80
",
1616978120.7949734,,"116777724, 6.07, -34.25
",
1616978120.7969682,,"116780188, 6.10, -31.60
",
1616978120.7999597,,"116782656, 3.80, -31.45
",
1616978120.8019552,,"116785116, 12.27, -4.02
",
1616978120.80395,,"116787580, 12.73, 6.27
",
1616978120.8069422,,"116790040, -3.18, -4.65
",
1616978120.8089373,,"116792472, -0.50, 3.23
",
1616978120.811929,,"116794884, -0.85, -3.43
",
1616978120.8139238,,"116797304, -4.63, -5.12
",
1616978120.816916,,"116799740, 0.43, -1.37
",
1616978120.818911,,"116802156, 4.15, 2.25
",
1616978120.8209057,,"116804568, 4.92, 4.27
",
1616978120.823898,,"116806992, 3.28, 2.50
",
1616978120.825894,,"116809400, 0.55, -0.20
",
1616978120.828885,,"116811816, -1.60, -2.12
",
1616978120.830909,,"116814236, -1.82, -2.05
",
1616978120.8334107,,"116816652, -0.43, -0.40
",
1616978120.835408,,"116819072, 1.27, 1.27
",
1616978120.8384004,,"116821484, 1.90, 1.68
",
1616978120.8403955,,"116823892, 1.02, 0.55
",
1616978120.8433876,,"116826304, -0.52, -0.88
",
1616978120.8453825,,"116828712, -0.80, -0.93
",
1616978120.8473766,,"116831124, -0.67, -0.98
",
1616978120.850369,,"116833544, -0.45, -0.62
",
1616978120.8523638,,"116835956, 0.30, 0.08
",
1616978120.8553562,,"116838352, 0.47, 0.20
",
1616978120.8573508,,"116840764, 0.35, 0.02
",
1616978120.8593454,,"116843156, 0.23, -0.15
",
1616978120.8623374,,"116845576, -0.05, -0.47
",
1616978120.8643322,,"116847980, -0.18, -0.48
",
1616978120.8673244,,"116850392, -0.10, -0.38
",
1616978120.8693185,,"116852812, -0.17, -0.50
",
1616978120.8713136,,"116855220, 0.07, -0.12
",
1616978120.8743055,,"116857624, 0.25, -0.02
",
1616978120.8763003,,"116860028, 0.05, -0.23
",
1616978120.8792925,,"116862428, 0.02, -0.18
",
1616978120.8812869,,"116864828, -0.03, -0.32
",
1616978120.883282,,"116867240, -0.22, -0.35
",
1616978120.886274,,"116869656, 0.12, -0.05
",
1616978120.888269,,"116872056, 0.03, -0.27
",
1616978120.8912609,,"116874464, -0.12, -0.30
",
1616978120.8932557,,"116876864, 0.12, 0.05
",
1616978120.89625,,"116879260, 0.20, 0.03
",
1616978120.898279,,"116881664, 0.17, 0.05
",
1616978120.900273,,"116884060, 0.12, 0.00
",
1616978120.9032547,,"116886424, 0.07, -0.13
",
1616978120.9052584,,"116888832, 0.03, -0.13
",
1616978120.907253,,"116891232, 0.02, -0.15
",
1616978120.9102452,,"116893632, 0.00, -0.17
",
1616978120.912242,,"116896012, 0.02, -0.15
",
1616978120.9152317,,"116898408, 0.03, -0.12
",
1616978120.9172266,,"116900812, 0.05, -0.08
",
1616978120.9192238,,"116903212, 0.10, -0.02
",
1616978120.922181,,"116905608, 0.08, -0.05
",
1616978120.9242105,,"116908000, 0.02, -0.07
",
1616978120.9272008,,"116910400, 0.03, -0.05
",
1616978120.9291985,,"116912792, 0.10, -0.02
",
1616978120.9311895,,"116915192, 0.12, -0.05
",
1616978120.9341853,,"116917604, 0.15, 0.10
",
1616978120.9361503,,"116920008, 0.13, 0.07
",
1616978120.9391367,,"116922412, 0.13, 0.05
",
1616978120.9411564,,"116924804, 0.10, 0.02
",
1616978120.9431257,,"116927200, 0.05, -0.05
",
1616978120.946118,,"116929600, 0.00, -0.10
",
1616978120.9481204,,"116931968, 0.00, -0.08
",
1616978120.9511049,,"116934328, 0.02, -0.08
",
1616978120.9531076,,"116936732, -0.02, -0.05
",
1616978120.955095,,"116939128, -0.02, -0.08
",
1616978120.9580865,,"116941528, 0.00, -0.02
",
1616978120.9600816,,"116943896, 0.03, -0.03
",
1616978120.962077,,"116946288, 0.03, -0.07
",
1616978120.965096,,"116948684, 0.07, -0.08
",
1616978120.9670918,,"116951084, 0.00, -0.03
",
1616978120.970083,,"116953444, 0.00, -0.07
",
1616978120.9720745,,"116955808, 0.05, -0.08
",
1616978120.9740746,,"116958204, 0.03, -0.02
",
1616978120.9770703,,"116960604, 0.02, 0.00
",
1616978120.9790506,,"116962960, 0.00, -0.03
",
1616978120.9810462,,"116965320, -0.02, -0.02
",
1616978120.9840426,,"116967724, 0.00, -0.08
",
1616978120.9860384,,"116970088, 0.02, -0.05
",
1616978120.9890227,,"116972480, 0.00, 0.00
",
1616978120.9910007,,"116974816, -0.02, -0.07
",
1616978120.99302,,"116977204, 0.03, 0.02
",
1616978120.9960139,,"116979588, 0.03, 0.00
",
1616978120.9979835,,"116981956, 0.08, 0.02
",
1616978120.999979,,"116984332, 0.08, 0.05
",
1616978121.002971,,"116986720, 0.22, 0.17
",
1616978121.0049653,,"116989136, 0.32, 0.28
",
1616978121.0079837,,"116991524, 0.32, 0.32
",
1616978121.0099847,,"116993932, 0.32, 0.18
",
1616978121.0119848,,"116996340, 0.23, 0.12
",
1616978121.0149603,,"116998744, 0.22, 0.13
",
1616978121.0169547,,"117001148, 0.37, 0.25
",
1616978121.0200481,,"117003560, 0.58, 0.33
",
1616978121.0225632,,"117005964, 0.58, 0.30
",
1616978121.0248458,,"117008364, 0.58, 0.20
",
1616978121.0266006,,"117010772, 0.72, 0.23
",
1616978121.0296924,,"117013176, 0.92, 0.25
",
1616978121.0320535,,"117015588, 1.17, 0.30
",
1616978121.034562,,"117017996, 1.32, 0.30
",
1616978121.0368943,,"117020404, 1.58, 0.23
",
1616978121.039251,,"117022820, 1.78, 0.12
",
1616978121.0416753,,"117025224, 2.15, 0.12
",
1616978121.0440743,,"117027636, 2.85, 0.53
",
1616978121.0464993,,"117030052, 3.30, 0.22
",
1616978121.0489619,,"117032460, 3.05, -0.72
",
1616978121.051361,,"117034868, -0.52, -4.10
",
1616978121.0536973,,"117037296, -1.53, -1.58
",
1616978121.0561235,,"117039716, -2.55, -2.45
",
1616978121.0585663,,"117042140, -1.08, 1.60
",
1616978121.0610232,,"117044556, 0.27, 0.68
",
1616978121.0634072,,"117046960, 0.92, 2.23
",
1616978121.0657525,,"117049376, -1.30, -1.35
",
1616978121.0682442,,"117051800, 0.22, 1.20
",
1616978121.0706663,,"117054208, -0.42, -0.13
",
1616978121.0730224,,"117056632, 0.95, 1.40
",
1616978121.0750613,,"117059036, -0.82, -0.72
",
1616978121.077948,,"117061448, 0.17, 0.32
",
1616978121.0803466,,"117063860, -0.12, 0.38
",
1616978121.0827515,,"117066268, 0.42, 0.22
",
1616978121.0850668,,"117068672, -0.55, -0.22
",
1616978121.0874648,,"117071096, 0.05, -0.13
",
1616978121.089944,,"117073496, 0.15, 0.52
",
1616978121.0923972,,"117075900, -0.20, -0.45
",
1616978121.0947711,,"117078320, 0.02, 0.27
",
1616978121.097233,,"117080716, -0.12, -0.33
",
1616978121.0996037,,"117083132, 0.23, 0.50
",
1616978121.1019466,,"117085540, -0.28, -0.45
",
1616978121.1041389,,"117087952, 0.12, 0.20
",
1616978121.106231,,"117090364, -0.32, -0.32
",
1616978121.1091442,,"117092776, 0.08, 0.17
",
1616978121.1114414,,"117095176, -0.13, -0.13
",
1616978121.1138642,,"117097596, 0.05, 0.00
",
1616978121.1162667,,"117099956, -0.12, 0.00
",
1616978121.1185725,,"117102328, 0.03, 0.03
",
1616978121.1207,,"117104724, -0.07, 0.07
",
1616978121.1234205,,"117107116, -0.07, -0.10
",
1616978121.1257682,,"117109524, -0.03, 0.07
",
1616978121.1282232,,"117111928, -0.03, -0.07
",
1616978121.1305842,,"117114328, 0.03, 0.10
",
1616978121.1329448,,"117116724, -0.02, -0.13
",
1616978121.1353414,,"117119136, -0.08, -0.03
",
1616978121.137615,,"117121540, -0.05, -0.02
",
1616978121.140196,,"117123936, -0.03, -0.05
",
1616978121.1425455,,"117126344, -0.02, 0.02
",
1616978121.1448364,,"117128724, -0.03, 0.00
",
1616978121.147169,,"117131088, 0.00, 0.02
",
1616978121.1495936,,"117133452, 0.00, 0.05
",
1616978121.1519132,,"117135808, 0.00, 0.03
",
1616978121.1534038,,"117138168, -0.07, -0.05
",
1616978121.156664,,"117140576, -0.03, 0.02
",
1616978121.1590426,,"117142968, 0.00, -0.03
",
1616978121.1612737,,"117145332, -0.05, 0.02
",
1616978121.1636534,,"117147732, 0.00, 0.00
",
1616978121.1652813,,"117150056, -0.05, -0.05
",
1616978121.168277,,"117152456, -0.08, 0.02
",
1616978121.1702647,,"117154856, 0.02, 0.03
",
1616978121.1732373,,"117157244, -0.05, 0.00
",
1616978121.1752553,,"117159604, -0.03, 0.03
",
1616978121.1772501,,"117162004, 0.00, 0.05
",
1616978121.1802425,,"117164360, -0.07, -0.08
",
1616978121.1822367,,"117166760, 0.03, -0.03
",
1616978121.1842318,,"117169160, -0.07, -0.12
",
1616978121.1872282,,"117171568, 0.00, 0.00
",
1616978121.1892207,,"117173896, 0.00, -0.02
",
1616978121.192182,,"117176256, -0.08, -0.05
",
1616978121.1942055,,"117178664, 0.02, 0.05
",
1616978121.1961997,,"117181052, -0.03, -0.08
",
1616978121.1991918,,"117183448, -0.13, -0.05
",
1616978121.2011871,,"117185864, 0.15, 0.13
",
1616978121.2041507,,"117188268, -0.15, -0.25
",
1616978121.206174,,"117190688, 0.02, 0.15
",
1616978121.2081788,,"117193084, 0.05, 0.02
",
1616978121.2111611,,"117195472, -0.22, -0.27
",
1616978121.2135315,,"117197896, 0.15, 0.28
",
1616978121.2161446,,"117200296, -0.12, -0.28
",
1616978121.2181394,,"117202708, -0.15, 0.03
",
1616978121.2201352,,"117205116, 0.25, 0.15
",
1616978121.2231255,,"117207520, -0.32, -0.42
",
1616978121.225123,,"117209936, 0.15, 0.33
",
1616978121.2281127,,"117212348, 0.10, -0.12
",
1616978121.230108,,"117214756, -0.35, -0.28
",
1616978121.232105,,"117217168, 0.37, 0.47
",
1616978121.2350888,,"117219580, -0.42, -0.58
",
1616978121.2370899,,"117221996, -0.03, 0.20
",
1616978121.2400844,,"117224396, 0.37, 0.25
",
1616978121.242076,,"117226808, -0.68, -0.73
",
1616978121.2440724,,"117229224, 0.48, 0.80
",
1616978121.2470386,,"117231632, -0.28, -0.58
",
1616978121.2490332,,"117234040, -0.52, -0.02
",
1616978121.2520256,,"117236448, 0.77, 0.88
",
1616978121.2540202,,"117238852, -0.73, -1.18
",
1616978121.2570124,,"117241276, 0.17, 0.70
",
1616978121.259007,,"117243680, 0.33, 0.08
",
1616978121.261002,,"117246084, -1.23, -1.15
",
1616978121.2639942,,"117248512, 0.93, 1.38
",
1616978121.2659888,,"117250916, -0.32, -0.97
",
1616978121.268981,,"117253336, -0.57, -0.12
",
1616978121.2709758,,"117255740, 1.30, 1.27
",
1616978121.2729704,,"117258152, -1.50, -1.95
",
1616978121.2759628,,"117260576, 0.30, 1.52
",
1616978121.2779577,,"117262984, 0.85, -0.15
",
1616978121.2809496,,"117265392, -1.73, -1.85
",
1616978121.2829444,,"117267824, 1.83, 2.42
",
1616978121.2849393,,"117270236, -0.77, -2.05
",
1616978121.2879455,,"117272656, -0.87, 0.68
",
1616978121.289926,,"117275068, 1.87, 1.65
",
1616978121.2929184,,"117277480, -2.12, -2.65
",
1616978121.294913,,"117279912, 1.63, 2.32
",
1616978121.2979052,,"117282328, -0.33, -0.97
",
1616978121.2998998,,"117284744, -1.82, -0.67
",
1616978121.301895,,"117287168, 2.40, 2.23
",
1616978121.304888,,"117289580, -2.05, -3.00
",
1616978121.3068826,,"117291988, 1.18, 2.47
",
1616978121.30992,,"117294412, 0.32, 0.00
",
1616978121.3119075,,"117296776, -2.22, -1.80
",
1616978121.313895,,"117299208, 2.42, 2.95
",
1616978121.3168871,,"117301620, -1.68, -3.25
",
1616978121.3188808,,"117304040, 0.60, 1.37
",
1616978121.3218737,,"117306456, 0.92, 0.72
",
1616978121.3238378,,"117308860, -2.63, -2.40
",
1616978121.3258321,,"117311284, 2.22, 3.02
",
1616978121.328824,,"117313700, -1.22, -2.67
",
1616978121.3308437,,"117316124, 0.03, 1.37
",
1616978121.333812,,"117318524, 1.52, 0.83
",
1616978121.3358066,,"117320936, -2.80, -3.22
",
1616978121.3387985,,"117323352, 1.93, 3.13
",
1616978121.3407938,,"117325764, -0.73, -2.23
",
1616978121.3427885,,"117328196, -0.63, 0.55
",
1616978121.3457801,,"117330604, 1.95, 1.62
",
1616978121.3477752,,"117333024, -2.70, -3.03
",
1616978121.3507671,,"117335440, 1.42, 2.60
",
1616978121.3527615,,"117337848, 0.05, -1.17
",
1616978121.3547564,,"117340264, -1.25, -0.47
",
1616978121.3577485,,"117342680, 2.17, 2.05
",
1616978121.359743,,"117345088, -2.50, -3.08
",
1616978121.3627355,,"117347508, 0.93, 2.58
",
1616978121.3647301,,"117349916, 0.63, -0.43
",
1616978121.3667252,,"117352328, -1.68, -1.30
",
1616978121.369717,,"117354756, 2.15, 2.53
",
1616978121.371712,,"117357168, -1.95, -2.95
",
1616978121.3747041,,"117359588, 0.03, 2.08
",
1616978121.376699,,"117361992, 1.27, 0.47
",
1616978121.3796914,,"117364400, -2.07, -2.00
",
1616978121.3816855,,"117366816, 2.20, 2.57
",
1616978121.3836808,,"117369228, -1.42, -2.10
",
1616978121.3866727,,"117371648, -0.75, 0.98
",
1616978121.3886676,,"117374064, 1.63, 0.77
",
1616978121.3916595,,"117376472, -2.22, -2.27
",
1616978121.3936546,,"117378892, 1.92, 2.78
",
1616978121.3956492,,"117381312, -0.82, -1.62
",
1616978121.398641,,"117383728, -0.85, 0.23
",
1616978121.4006364,,"117386136, 1.83, 1.48
",
1616978121.4036286,,"117388560, -1.88, -2.47
",
1616978121.4056232,,"117390976, 1.08, 1.90
",
1616978121.4086149,,"117393384, -0.03, -0.55
",
1616978121.41061,,"117395796, -1.67, -0.93
",
1616978121.4126048,,"117398216, 1.98, 2.02
",
1616978121.4155972,,"117400632, -1.38, -2.27
",
1616978121.4175937,,"117403052, 0.38, 1.45
",
1616978121.4205852,,"117405460, 0.70, -0.03
",
1616978121.4225795,,"117407868, -2.10, -2.10
",
1616978121.4245734,,"117410292, 1.67, 2.53
",
1616978121.427594,,"117412700, -0.80, -2.17
",
1616978121.429589,,"117415128, -0.25, 0.87
",
1616978121.4325774,,"117417528, 1.32, 1.05
",
1616978121.4345734,,"117419936, -1.97, -2.23
",
1616978121.4365702,,"117422368, 0.90, 1.90
",
1616978121.4395595,,"117424772, 0.02, -0.90
",
1616978121.4415545,,"117427172, -1.13, -0.40
",
1616978121.4445214,,"117429600, 1.83, 1.73
",
1616978121.4465165,,"117432016, -1.80, -2.43
",
1616978121.4485111,,"117434448, 0.30, 1.67
",
1616978121.4515035,,"117436852, 0.78, 0.17
",
1616978121.4534981,,"117439256, -1.47, -1.50
",
1616978121.45649,,"117441684, 1.48, 1.93
",
1616978121.4585125,,"117444096, -1.18, -2.02
",
1616978121.4615057,,"117446516, -0.23, 0.35
",
1616978121.463503,,"117448932, 1.43, 1.08
",
1616978121.465467,,"117451332, -1.58, -1.82
",
1616978121.468506,,"117453752, 1.07, 1.52
",
1616978121.4705327,,"117456164, -0.17, -0.55
",
1616978121.4735239,,"117458576, -1.25, -0.60
",
1616978121.47552,,"117461000, 1.47, 1.50
",
1616978121.4775138,,"117463408, -1.35, -2.08
",
1616978121.4805083,,"117465828, 0.53, 1.33
",
1616978121.4825032,,"117468244, 0.53, 0.32
",
1616978121.4854953,,"117470648, -1.48, -1.38
",
1616978121.4874856,,"117473068, 0.98, 1.48
",
1616978121.4894896,,"117475484, -0.30, -0.87
",
1616978121.4928603,,"117477896, -0.50, -0.17
",
1616978121.495166,,"117480312, 1.12, 1.10
",
1616978121.497689,,"117482732, -1.50, -1.83
",
1616978121.5000238,,"117485144, 0.53, 1.47
",
1616978121.50262,,"117487552, 0.43, -0.33
",
1616978121.5048957,,"117489972, -1.10, -0.67
",
1616978121.5073738,,"117492392, 1.05, 1.15
",
1616978121.5097177,,"117494808, -0.85, -1.22
",
1616978121.5120165,,"117497228, -0.50, 0.45
",
1616978121.514517,,"117499632, 1.00, 0.63
",
1616978121.5168517,,"117502044, -1.47, -1.75
",
1616978121.51934,,"117504464, 1.08, 1.48
",
1616978121.521729,,"117506872, -0.25, -0.48
",
1616978121.5241337,,"117509288, -0.90, -0.45
",
1616978121.5261574,,"117511700, 0.95, 1.00
",
1616978121.5281541,,"117514100, -0.83, -1.32
",
1616978121.5313418,,"117516528, 0.23, 0.90
",
1616978121.5337389,,"117518932, 0.35, -0.03
",
1616978121.5360978,,"117521336, -1.47, -1.47
",
1616978121.5385253,,"117523768, 1.03, 1.57
",
1616978121.540989,,"117526172, -0.20, -0.92
",
1616978121.5432682,,"117528592, -0.48, 0.10
",
1616978121.5457227,,"117531000, 0.75, 0.68
",
1616978121.5481932,,"117533404, -1.03, -1.25
",
1616978121.5505648,,"117535828, 0.20, 0.85
",
1616978121.552979,,"117538232, 0.35, -0.20
",
1616978121.5549164,,"117540640, -1.07, -0.85
",
1616978121.5577366,,"117543060, 1.08, 1.28
",
1616978121.5597627,,"117545464, -0.50, -1.05
",
1616978121.5625901,,"117547876, -0.53, 0.35
",
1616978121.5648754,,"117550292, 0.75, 0.73
",
1616978121.5674155,,"117552688, -0.83, -1.25
",
1616978121.5698192,,"117555108, 0.42, 0.98
",
1616978121.5721526,,"117557520, 0.28, -0.28
",
1616978121.5745938,,"117559924, -1.10, -0.98
",
1616978121.5770242,,"117562344, 0.90, 1.20
",
1616978121.5794425,,"117564756, -0.48, -0.92
",
1616978121.581825,,"117567172, -0.13, 0.20
",
1616978121.584219,,"117569588, 0.73, 0.58
",
1616978121.5866292,,"117571992, -0.62, -1.08
",
1616978121.589018,,"117574408, 0.12, 0.72
",
1616978121.591368,,"117576820, 0.27, 0.03
",
1616978121.593791,,"117579216, -0.83, -0.90
",
1616978121.596246,,"117581628, 0.87, 1.12
",
1616978121.5986917,,"117584048, -0.27, -0.97
",
1616978121.601012,,"117586460, -0.42, -0.03
",
1616978121.6035278,,"117588868, 0.63, 0.68
",
1616978121.6055279,,"117591280, -0.75, -0.98
",
1616978121.6083307,,"117593692, 0.15, 0.58
",
1616978121.610734,,"117596096, 0.37, -0.12
",
1616978121.6131518,,"117598516, -0.82, -0.62
",
1616978121.6154358,,"117600932, 0.70, 0.85
",
1616978121.6179516,,"117603340, -0.48, -0.83
",
1616978121.6201267,,"117605756, -0.37, 0.07
",
1616978121.6221416,,"117608156, 0.63, 0.63
",
1616978121.6250355,,"117610568, -0.70, -1.03
",
1616978121.6274688,,"117612980, 0.20, 0.55
",
1616978121.6299043,,"117615380, 0.15, 0.00
",
1616978121.632264,,"117617756, -0.73, -0.65
",
1616978121.6343095,,"117620172, 0.48, 0.77
",
1616978121.6362586,,"117622572, -0.27, -0.73
",
1616978121.639271,,"117624996, -0.25, 0.13
",
1616978121.6412702,,"117627404, 0.57, 0.60
",
1616978121.6442356,,"117629808, -0.58, -0.90
",
1616978121.6462562,,"117632228, 0.07, 0.43
",
1616978121.6492243,,"117634616, 0.27, 0.07
",
1616978121.6532123,,"117637008, -0.62, -0.68
",
1616978121.6542096,,"117639432, 0.43, 0.68
",
1616978121.6562667,,"117641836, -0.13, -0.47
",
1616978121.6587293,,"117644248, -0.40, -0.05
",
1616978121.661057,,"117646660, 0.43, 0.43
",
1616978121.663457,,"117649064, -0.48, -0.75
",
1616978121.6654804,,"117651484, -0.05, 0.23
",
1616978121.6674728,,"117653888, 0.38, 0.23
",
1616978121.670465,,"117656292, -0.58, -0.73
",
1616978121.67246,,"117658716, 0.33, 0.62
",
1616978121.6744566,,"117661120, -0.03, -0.17
",
1616978121.6774468,,"117663528, -0.50, -0.33
",
1616978121.6794443,,"117665948, 0.40, 0.55
",
1616978121.6824334,,"117668352, -0.23, -0.55
",
1616978121.6844282,,"117670764, -0.07, 0.13
",
1616978121.6873956,,"117673176, 0.28, 0.13
",
1616978121.6894152,,"117675568, -0.52, -0.62
",
1616978121.6914163,,"117677984, 0.12, 0.38
",
1616978121.6944015,,"117680396, 0.03, -0.15
",
1616978121.6963966,,"117682800, -0.38, -0.32
",
1616978121.699389,,"117685212, 0.33, 0.42
",
1616978121.7013836,,"117687624, -0.22, -0.37
",
1616978121.703379,,"117690040, -0.20, 0.02
",
1616978121.7063723,,"117692448, 0.22, 0.17
",
1616978121.708366,,"117694856, -0.35, -0.40
",
1616978121.7113595,,"117697268, 0.12, 0.23
",
1616978121.7133522,,"117699684, 0.07, -0.05
",
1616978121.715348,,"117702076, -0.33, -0.32
",
1616978121.7183394,,"117704492, 0.20, 0.37
",
1616978121.720334,,"117706904, -0.15, -0.30
",
1616978121.7233262,,"117709320, -0.08, 0.07
",
1616978121.7253227,,"117711712, 0.25, 0.22
",
1616978121.7273157,,"117714128, -0.23, -0.33
",
1616978121.7302833,,"117716536, 0.07, 0.18
",
1616978121.732278,,"117718932, 0.03, -0.07
",
1616978121.7353005,,"117721336, -0.20, -0.18
",
